Inf. Norm,RKHS norm,RKHS/Inf
0.07264102934965222,0.28920627315777375,3.9813074752245146
0.08322509668936454,0.279381550389524,3.356938730060095
0.10402366876834031,0.35340404949925114,3.3973426786770853
0.10421952419140786,0.3628488198616377,3.481582003725478
0.1129556825259123,0.3918453635194417,3.469018598772589
0.11133652541759202,0.35751555497089343,3.2111254921056056
0.08260027583287846,0.3213452387170072,3.8903652012878385
0.09031699448388723,0.3491933996958573,3.866308901124408
0.06748882348065602,0.28165066909780057,4.173293511014141
0.07380528318698813,0.28243557192377533,3.826766319806882
0.07830683550099302,0.32068073725786456,4.095181923853863
0.06148987305644778,0.2764128924447982,4.4952587914932085
0.06567931242149994,0.3059809193398694,4.658710757753113
0.07729084764153923,0.30201582000803473,3.907523713657905
0.0907101531175618,0.3454631595388382,3.8084287994874453
0.10354684502538956,0.40689503315110404,3.9295744167901385
0.08339614112654115,0.3154596380285691,3.7826646864859894
0.06651297558869299,0.2378600690854334,3.576145360813912
0.07086314712291972,0.30102708181817356,4.248006108111595
0.07222220723565026,0.33393398493015175,4.62370228924983
0.0756548339740409,0.3001901058724707,3.9678906172138793
0.08610055958712319,0.3506523389818126,4.072590708623624
0.08817317361706024,0.4033252897486968,4.574240363632087
0.06926455384350592,0.2858953673141613,4.127585488532908
0.08310237037754603,0.3675510815318456,4.422871211278428
0.08545922649053318,0.32935643988612306,3.853959992518863
0.09838102938943488,0.3153715325938682,3.2056132625477067
0.08058193521191304,0.3532475885359748,4.383706938869241
0.0645680449842943,0.3017778345561983,4.673795445248551
0.0735339082920609,0.3275810919898304,4.454830425832238
0.07169302583797552,0.33889251984749785,4.726994235302422
0.07876326165822126,0.31115920915461437,3.9505627700492236
0.06610279683943567,0.27288342805667193,4.128167658616752
0.06715623998743175,0.2660254722471398,3.9612919409562877
0.08291845528005905,0.340551027052436,4.10705947068378
0.09643525030478114,0.3980462047873965,4.12760068055386
0.06799076871643497,0.34029473789298703,5.00501383227823
0.11001530028855522,0.3710038515033358,3.3722932222176643
0.06357388023178527,0.3051022670154464,4.79917642124514
0.08355677518774599,0.31164116168433886,3.7296935046153217
0.10660753482867452,0.38642321691867904,3.6247270658653457
0.09375716191958534,0.28754484768106514,3.066910748937662
0.0749594135418435,0.2914975541706602,3.8887384572178085
0.09272558562374669,0.3571175814071694,3.8513381070058497
0.07477404366588399,0.3269126318165504,4.372006859456577
0.06976903595045933,0.31466070805332047,4.51003376736853
0.10678891095951631,0.37326928353653127,3.4953936713338867
0.081570466960503,0.35365784116477483,4.335611335117383
0.07931793288731902,0.30655457827388033,3.8648836034264686
0.08475791175660118,0.28313414954035576,3.340504074161602
0.07548693336265215,0.3167761857242758,4.196437338399068
0.09703522665436289,0.3771846157801914,3.887089552783896
0.08216654474079964,0.3168986254681405,3.856784126286682
0.08598582279196806,0.3793119576254637,4.41133137195374
0.09236578023496858,0.4485089274336398,4.855791033136747
0.07580146522750726,0.33452412127026954,4.413161675255791
0.08780580597958623,0.33163157221192147,3.7768752135709764
0.078152846566695,0.3518413550813635,4.501964682516138
0.08542572387742116,0.3726384389987877,4.362133817367389
0.09585483412832453,0.37706382922516074,3.933696538667742
0.0690666425112752,0.2831621971250022,4.0998401953414145
0.09148276832079548,0.38112165708403917,4.166048580292078
0.08870371624635097,0.3516387917361437,3.9641945863864434
0.06764475358029758,0.281606655675501,4.163022862389769
0.09964973406188228,0.4050770165247731,4.065008505423819
0.074098063821436,0.32445552717608706,4.37873151392958
0.06716744984229138,0.28382887753269015,4.2256908398207464
0.10496262005756755,0.37723850125641983,3.5940271026916104
0.07858893036172447,0.32791912976656695,4.172586753086474
0.07919928500884925,0.3862251513781756,4.876624218703756
