Inf. Norm,RKHS norm,RKHS/Inf
0.8433763610993444,1.2391733833517753,1.4693005880986607
0.9364155413973395,1.7560394660689758,1.8752780025933526
0.8391024363704199,1.510943620615263,1.800666468269269
0.745329169339038,1.0044389254661865,1.3476447277072605
0.9926458478565588,1.733676377656035,1.7465205555431467
0.9997277248718939,1.4988802864138608,1.4992885053837322
0.9956742419923648,2.0707894909026137,2.07978614246254
0.9640500612102036,1.7766503567901994,1.842902592174427
0.9156441105578111,1.8360759556680253,2.0052288159746765
0.709504775396446,1.3150155129704533,1.8534272898102335
0.8414109997140615,1.6000086394624544,1.9015779922133045
0.9864090303248085,2.007418546442703,2.035077219215737
0.8203611322953656,1.631028890828347,1.9881840163060114
0.8969511489331601,1.820870939664821,2.0300670129366325
0.9953746664037502,1.78683488404204,1.7951379961254237
0.8148020098841944,1.2772022669236773,1.567500142893858
0.992329203995564,1.432945994968027,1.444022799287113
0.9306935641303686,1.6584739602181229,1.781976392807428
0.8541814532119809,1.5060527995896633,1.7631532432909294
0.7077735800122903,0.9985275655672575,1.4108008461546677
0.9976947307039866,1.7025358996387607,1.7064697720087474
0.940231662007725,1.7620730142169456,1.8740838938079372
0.6416823606684648,1.2456251493131218,1.9411865210312262
0.4913387073319954,0.6693318608415516,1.3622616147546605
0.9797059526188513,2.0348914035716996,2.0770430128879314
0.8980311335960551,1.8220063210935238,2.0288899270090157
0.9048777245361921,1.4768856183043935,1.6321383301389059
0.9501971484032251,1.6943293172080212,1.7831345000932548
0.8393234176510251,1.665101934462452,1.9838621197088653
0.9423976481689638,1.5341743303959225,1.6279479616452293
0.9921533017632781,1.7856328098042764,1.7997549437479148
0.907343570816628,1.564235875435528,1.7239730635085486
0.8591878733898892,1.4791134255935356,1.721525025437983
0.921436737239923,1.2821988512882285,1.3915213052270246
0.9972457595513745,1.755887293874738,1.7607367863510892
0.732161288996874,1.2655810657442783,1.7285550120769655
0.9752050875094512,1.8034597274969952,1.8493132886568509
0.6785589220133981,1.170103912922783,1.7243954429939388
0.6928666829417707,1.3393290900451442,1.9330256787043447
0.9784905024303119,1.7265545127638682,1.7645081975507815
0.8316734918219755,1.6223723929015739,1.9507323593389845
0.9103990291407618,1.5304120511511483,1.6810343620374435
