Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17
0.1356401267606514,0.21384012495412522,1.5765255463928045,-2.770355600090789,0.7868407020546799,-0.8194018017541516,1.8445171186959897,0.7462792953531969,-0.5402534400799266,-0.5376042970659158,1.8196019754020964,-0.08039232582218636,1.4045551942737893,1.8550868885315577,1.0660391074525943,-2.96513351869612,-1.7343959532775441,2.6153067683988143,0.7594868899215101,-0.2814722278593913,-1.6987884084392344
0.16581211363935847,0.2783439885304087,1.6786710115511054,-0.7061305152034714,-2.6109694353619317,-0.3211412069248216,-0.27568142413626884,1.0832156138582727,-1.8580111878238958,0.06742227375267573,-1.6669323879093092,1.8443352986282893,3.0079132990747226,0.5247267517734708,2.9171723955263005,-0.8650698680765623,1.5879371029471905,1.4074362147253288,2.386714383276865,1.4833772763231563,-1.9157459571600928
0.259297127147173,0.4620264665746928,1.781841826239956,-2.626571085381015,0.8141874910423947,-1.2741854899239482,0.54922497581458,0.31859071463405053,0.5137056336586103,-0.6494124877888332,-2.09077887363123,0.06103667519270761,2.1855319909114224,1.8683834765868914,-2.136641158737172,-0.35491351998774157,-0.23408726950396552,2.1827214486919244,1.6829934259430193,1.3360332995154112,0.40558756897984694
0.007799690904327494,0.01399759057876405,1.7946340118424158,0.08401363119678429,1.0318901473595474,-3.1382983008244825,1.5888744874458665,2.3197224675411006,-1.1467471817335482,-2.9155355888206893,1.2380194253819825,-1.860742794294574,-2.5710432985744927,-2.6203164993948054,1.5641638655646668,-2.198365463685698,2.0065340909412255,0.21251094356875377,-2.228355631458794,3.0158704201048234,1.8032996233157776
0.04456675494761049,0.07120836431672144,1.597791097880672,2.855452388886123,-0.7791300351723742,3.0603621580629943,1.4138678686430977,-1.255292148029903,-1.260425194251289,-1.425936452068856,2.571029043557056,1.8561143492516905,1.017236778283948,-0.14587727178989196,2.1880829306238363,1.45364390828757,-1.3449998719607033,-2.1497226618148573,1.969812600317411,-2.976275113953102,0.41554114718468904
0.16796141679505533,0.2851714917260641,1.697839284566331,2.642333419931119,1.4138224065310538,2.2615584240151074,-2.430790615470328,2.7935505159428446,0.1996898464570731,1.1836440201781642,3.0920161226358065,0.5559319564165763,-1.1645702336823964,-0.1858154586708678,-0.8730784222230281,-0.07246855807437802,-2.533281968784325,-1.4853884886430013,-1.383338798427582,-0.8238245978289358,1.1831321055835033
0.22795295566246918,0.3837903737566433,1.6836385062053032,0.12278627978407242,-0.4369657302451748,-2.6574616320769615,2.1434986880680365,1.1352359337772588,2.7106928596040376,-2.8975637286269675,2.9784552638281507,0.2023495351192386,-0.5013765263832153,1.0049152744861551,-1.340544759757228,0.14808862868169825,-2.759574461763913,1.9367492894288931,0.7362036259145337,-1.3010096019866166,-0.06974201138017566
0.04534514516384878,0.08679099739052831,1.9140085907084505,-0.5736062345416775,-1.983110267094123,1.8411488902228097,-2.8022244395041533,1.3651264589620595,-0.7748957296952792,2.9620511028454404,0.3227784118219694,-0.24791203001108686,2.128019530598932,-1.3202939768002597,2.45994270905436,0.8715464072052255,2.6855411840745145,0.7577332533385097,-0.2293835481260822,-1.6796039539261154,2.593406920260838
0.08813659421636436,0.14487868837562998,1.6437972179861051,2.6909226919882494,-0.8316832355998551,-2.2086179033712976,1.1983082751883796,-0.43758541750148394,1.9228099970288692,1.4014401769754938,-0.13958916308237113,1.7728846045707307,-3.09089673962984,2.8665593556172375,-2.0784036944115694,-2.661876157221328,0.7648881125949987,-1.926089052886617,2.25420882793538,1.7082329590247145,2.0107792210359916
0.012496246155390278,0.020125034256780562,1.6104863817923107,-2.2881631756090566,1.2694796786719893,-2.32255146049265,-2.273597537023683,1.792510008087386,3.0055668167233334,-1.538058037515865,0.0732091870873397,0.8247487730831273,1.7733112494741077,2.4371526078998835,-1.1271911840148334,1.5576388197838655,0.10796442882817425,2.805721167933192,2.1177191585397965,-2.3120943864049894,2.6721721862020695
