Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14
0.34660856618894736,0.5344205319174606,1.5418560995002386,0.17781437272242462,3.054077495081926,-2.1898465797882634,-2.342925150954179,0.4288844200514377,2.4423796347449525,0.8765107100834326,-1.082102874482151,-1.9598490080768625,1.2099589719088382,-0.3455420881926452,1.2216579012695146,-0.9047981448232716,1.3498091801924552,1.553467157960685
0.19244509143204172,0.2987669482948248,1.5524789230611715,1.115271975164828,0.07128321900073464,0.560809077611359,2.9739063414356295,-0.20632806071352583,1.3564363292760726,-2.747347377547582,-1.1236729548284208,2.9948983302356735,-1.9836708730150971,2.5016268495089555,-2.822330338694051,-0.4711836340564526,-1.242402945311859,0.5740610580505439
0.12396118088530705,0.22110325766348227,1.7836491721392542,0.9269074502219112,-0.6801986324190028,-2.7361334947114866,3.0794637225449852,-1.9454235148940104,1.7521160856139844,-3.084429626615346,-2.1550377665371294,1.6365549580890884,2.677589154585019,-0.31145596140038423,-1.3557334833554844,-0.46398431402993134,-0.8813704707676719,1.4690638021222346
0.16452705286129476,0.30899410745662365,1.8780747730108704,-0.9167840377860079,-2.6140939098925036,2.926669709746905,-0.09582028988322921,1.0054684233212106,-1.6933766507933963,2.21099256732339,1.7841390644317583,1.401419801395197,-1.6359478628132613,2.4458828418559895,1.442900808075235,0.1754317138532695,-1.2503241630700703,-0.9548911347646314
0.2333920151972203,0.4013562206990368,1.7196656036406552,-0.6864526589850959,1.9078595896144028,-1.4638029254011105,1.61979985749515,0.020855662109855455,0.06304541049392531,2.9430446135189747,-0.31264745033778896,-2.4621270021022306,-0.4667083475820988,0.24605331066758307,1.2362038460696256,0.3584388178714071,-0.7684908659938348,0.7213669046039777
0.3631291870841122,0.5754365657691671,1.5846607384822466,0.5809261000345125,1.3635534885679395,1.9306139931678423,-3.096952319388368,2.568941969524542,2.373137092044426,0.15026976876399534,1.0027296779410424,-0.5849278554067032,1.1113266744719335,-0.3492049356560476,-0.9754129547318713,2.289788882686425,-1.729789720618113,0.13404939879220468
0.3784259167514149,0.5959646335960108,1.5748515289651672,2.976518373210088,-1.1476518420837927,0.1617171864507987,-2.142183050244088,0.7534738682887396,0.23656445307561969,-0.4514147515940796,-2.3667392434199934,-1.6103397801642567,0.022045405654956163,2.787011899308986,0.8319180381643556,2.7343554726934265,-0.7811581996552492,-1.559293854232757
0.2928014436817377,0.45230573367557864,1.5447524028167534,2.021259204493396,-2.604120964280417,1.9517607371345163,0.19955293332375046,0.9124436270144463,-0.028445694205605054,-1.7835310858440103,-0.9838083165267815,1.883583363635707,0.3266851051437252,-1.2993168307701755,-1.2554882258035007,2.2715753605623545,0.4075097925677138,2.095036581009543
0.08337025977358027,0.12687052506792967,1.5217719773512626,-2.6783466915912886,3.015941056290993,-1.349049932121692,0.21255152446018366,2.4608848592708075,-1.3845404615399266,-1.9902294596797117,1.541203226730186,1.194855769802131,-1.6381339607287642,-1.6616122321226827,-2.1911034622373027,-2.5793906087257503,2.19885801717325,-1.8501569325484688
0.32076594614873005,0.49211172927067554,1.5341769760138357,-1.1689161542051931,-2.5387529024780475,-2.809518996027037,1.208574771430877,-1.047704429863773,0.15031485605127415,0.5592084220961437,0.3077360402039222,0.15117601179119466,1.9567195404822755,-0.2949830262189965,1.3745842577107732,-0.4357606432614629,2.457617799849766,2.5804076271960446
0.5657402101337068,0.8622526146877605,1.52411407080995,1.5161892037845686,-1.31402770219158,1.4494639271466898,2.1332681138119725,1.8921516661877202,1.091923399060306,-1.1976213517279537,-0.9826634251895818,-2.6704975017073407,0.571154899656277,-2.8705060621843046,-1.0573043138476979,-2.709192202743126,0.4362543282198139,-0.036485965508243456
0.4212534958311637,0.6375363377387783,1.5134268179326864,2.5589370119476147,-1.7776257499124355,-2.195736610513366,-2.8396483049209147,-0.8673152651736982,-2.833756040493113,-1.4713115141803494,2.4482332014147508,-1.50869696043654,-0.302404295287638,-1.0610461462307712,0.7358646025851576,-0.13210371889788375,2.709691323322528,-3.0835533036558043
0.30611100802448094,0.4684189703186016,1.530225826707742,2.3951294005864536,0.3591492465772257,0.9582591494251158,-0.8368679469273004,-0.10157132298868232,2.496457292965075,-0.6810924952416091,-2.738318769077642,2.2045663712203973,-2.9832066202724365,0.06459915421986828,-2.7647940738198327,2.491881976222219,-1.997990792359216,-1.0936818726180717
0.35381777265907777,0.5421478117329263,1.5322797598845168,-2.6529210056877552,-2.007409337036369,2.084106297082224,1.6273048192852357,2.3383090592366518,1.5338322606937416,-2.6584531300949386,2.329750755329724,-0.5776832373984684,2.169564931850009,0.13671044404005395,1.5929723831218023,-2.0812557053950016,-1.9581316181710005,-2.2494931246780916
