,Inf. Norm,Flat RKHS norm,Flat RKHS over Inf.Omega,Tree RKHS norm,Tree RKHS over Inf.Omega
0,0.0065667216925781105,0.009318937798533182,0.5793515552044988,0.035132372670342686,2.1841539437886173
1,0.08243914773304328,0.12498499710265595,0.6189403069282138,1.1253205775748325,5.572718964858869
2,0.1356226799179912,0.26536242057694326,0.7987878916667726,0.3841020552838205,1.1562152254187557
3,0.009621566114095936,0.015489433890226093,0.65722511605191,0.016264949591324594,0.6901306696226029
4,0.10032114009621526,0.16034332277806007,0.6525034239907723,1.0745521049544768,4.3727977915849126
5,0.024656497387793304,0.048112180987783006,0.7966141877262102,0.08863422572105675,1.4675552069745144
6,0.1207854262272912,0.16752389519391672,0.5662218196429314,0.3398187670542652,1.1485692856386647
7,0.026363809932130337,0.05402852996017427,0.8366414053696839,0.12562964316652991,1.9453973908306286
8,0.0191256105616325,0.03567115824210839,0.7614235019728262,0.2144306502118056,4.577158260643368
9,0.014522956310915044,0.02915726734589064,0.819626823473359,0.26804591373043146,7.534918077528665
10,0.05348406861559586,0.08496092702126597,0.6485137370896037,0.21203573587094016,1.6184861946220157
11,0.012456281142583188,0.020921870427359116,0.68570368134004,0.08922353389882955,2.92425602524477
12,0.004439783625337352,0.006343142840166365,0.5832665371095073,0.009425267669560084,0.8666749864346932
13,0.07703620260727119,0.13441934127280794,0.7123464607888502,0.3074952336200433,1.6295507722666496
14,0.02454341143863763,0.04784563012843351,0.7958509254076019,0.23583156450605225,3.9227567564404695
15,0.019208964647215627,0.0327266558123357,0.6955398967805346,0.28971422380497086,6.157298884330478
16,0.022358923847234913,0.03837922473755268,0.7007605999057038,0.08967980160680593,1.6374502612586435
17,0.030013956863406476,0.054549572290655386,0.7419804637737271,0.18594162477150272,2.5291683727176357
18,0.035699942008704556,0.048026322640196455,0.5492071698700665,0.1121475303899973,1.282468121385105
19,0.04680174631885334,0.0750929190463633,0.6550301695530872,0.22894376452105855,1.9970601062899256
20,0.12311217618222683,0.2184547300533792,0.7244106379537121,0.9865731419776478,3.2715431659153986
21,0.003928577951620167,0.005775363654164421,0.6001617805871439,0.019802605070466946,2.05783868012982
22,0.12516674755824767,0.22865190541307134,0.7457791411632821,0.19266423577914082,0.6284004851508825
23,0.10378062336627145,0.1861338077928239,0.7322061321674994,0.26953643492179313,1.0602922318763837
24,0.011598563317661778,0.0231205950023206,0.8138028069245021,0.06233233826513032,2.1939847065890494
25,0.03724284421998116,0.05478670651944138,0.6005604498033323,0.11967599268411754,1.3118632705459217
26,0.038603297193543155,0.0673706806332866,0.7124770989905623,0.06640688684021638,0.7022845196777668
27,0.03535994826523402,0.06354444865929748,0.7336524459548788,0.14634518524590787,1.6896283684046232
28,0.031124682252191546,0.043820547485896984,0.5747741761138246,0.08458421459567408,1.1094526436966616
29,0.0961390857382658,0.15192174331106265,0.6451256688656536,0.23134723560165957,0.9824007864506427
30,0.05826730776125198,0.07804650520803083,0.5468306937813622,0.12887279393804263,0.9029436889049964
31,0.006409283881668623,0.01370282935406922,0.8728208582423395,0.03856320222592784,2.456337037679875
32,0.04076736320897491,0.05902399082351473,0.5910719127586307,0.11153679701430835,1.1169401972723576
33,0.011679309169608403,0.01945921762137473,0.6801936837465256,0.042825839405282576,1.496970023739235
34,0.07822554047476762,0.14744483304087547,0.7694942171231567,0.47089201558516386,2.4575203851449894
35,0.009957945103263933,0.014171187752739707,0.580979621187321,0.08034322912793211,3.293850849918205
36,0.10551971132904024,0.14473567374378224,0.5599720718604052,0.27534226113196336,1.0652797092010489
37,0.038025061664814536,0.06310149448452661,0.6774762780427044,0.2595470807627922,2.7865741007947666
38,0.05402266665095363,0.08225330121420127,0.6215866725474593,0.1350423624787594,1.0205126299736567
39,0.009352815876997257,0.016307493079509194,0.7118183720300408,0.032630164351414734,1.4242992687135798
40,0.0797731914135017,0.09449623569842325,0.4835951275809458,0.4342409984126776,2.2222772100514483
41,0.0042735712710232025,0.008445844025913129,0.8068196752637579,0.046140513547674185,4.407738769839841
42,0.04894243118442812,0.08603671228893725,0.7176664472741862,0.09379421602061637,0.7823748722559977
43,0.0726739695774998,0.11711761708604038,0.6579118663332304,0.46448589602236223,2.609264006054982
44,0.004858173248401467,0.008788318453388146,0.7385113295060579,0.027717026871595798,2.329153008446779
45,0.02672360172288617,0.04862430515530672,0.7428186387633108,0.06408437569297017,0.9789974081111046
46,0.030007897980974713,0.053465946080907024,0.7273878729993728,0.2155530492419126,2.932533425469388
47,0.07283372389016103,0.11115567401605486,0.6230508543109522,0.11708253055445139,0.6562721276495768
48,0.08953119219110901,0.1398050317753265,0.6374891680063096,0.7389189507857635,3.3693553170354877
49,0.10318219775839205,0.17098581955713638,0.6765185278493073,0.353137201006925,1.3972144589113018
50,0.00863097244581009,0.012853346575849594,0.6079681981695443,0.057744127261361855,2.7313192559458015
51,0.03564625277536581,0.0665892060858083,0.7626307797116868,0.16543748508696218,1.894717262176516
52,0.02051412312606416,0.039559272799562915,0.7872627746830579,0.4873560958164204,9.698795885231151
53,0.01681075436871432,0.024452422688399134,0.5938258058672827,0.11073350973414059,2.689157491359136
54,0.04218744118667041,0.08018750848112574,0.7759753218765858,0.17484873613584473,1.692012969010776
55,0.05027678046026804,0.083507727652307,0.6780841323266077,0.23459774108777234,1.90493754510502
56,0.014880306846926719,0.02052049189786165,0.5629894479299529,0.10981547932618664,3.0128398669846446
57,0.11143741114256016,0.16340405253720627,0.5986268383230959,1.0197590485123424,3.7358628845714494
58,0.04389715788624082,0.06636805956468295,0.6172300933217871,0.29421375813376355,2.7362195999186905
59,0.08153421024821239,0.11396597807268373,0.5706367373593996,0.23021783996494377,1.1527190772296971
60,0.03077448508314005,0.06226948193575287,0.826054748914995,0.08380397983134188,1.1117271794405115
61,0.00806492177748025,0.012060781977305972,0.6105196999729476,0.013260363387621654,0.6712428010203845
62,0.006609754971424038,0.01561550058761422,0.9644837739359486,0.014298854659241517,0.8831617806505369
63,0.04419707364212956,0.0708281041786749,0.6542390720678307,0.1249407889249991,1.1540778446294335
64,0.021801459307571908,0.03788108171156005,0.7093509948801986,0.08411200672439467,1.57505892006013
65,0.06103855450815334,0.0831765334816578,0.5563152318107604,0.3845363870674858,2.5719207131696025
66,0.04319488651314788,0.07438071890464319,0.7029952799401574,0.13551232802035276,1.2807691075712833
67,0.010965933878184007,0.018102517278207098,0.6739345516776407,0.0922445749189861,3.4341525704583415
68,0.015782587112033362,0.021824099956267724,0.5645241451742499,0.062147145467083595,1.6075606435146197
69,0.018577990234202413,0.03475468702501792,0.7637285510813117,0.15773722666961512,3.46624970293219
70,0.016931659307125563,0.030844573014612537,0.7437099917315263,0.1232222312648791,2.9710771016907405
71,0.013744937159992247,0.029466914515986212,0.8752180774905011,0.05423752407377797,1.6109478147752379
72,0.022351718713261862,0.0434775676191034,0.7941063898363504,0.22404513047150776,4.092125651504239
73,0.02989422588065661,0.051363120404267736,0.7014366647808074,0.10029173633509395,1.3696266988116867
74,0.01624364818881239,0.03150553653601863,0.7918222114558591,0.08001115234211775,2.0109039411608594
75,0.02221836182787274,0.03294986423552435,0.6054328329595445,0.07403938964910721,1.360426771577598
76,0.022290088081752216,0.033983093872801184,0.622408486110992,0.09480393568501162,1.736356739852306
77,0.08700950326840971,0.17293510644528104,0.8114109254213485,0.30306068756207016,1.4219597050491173
78,0.046679080671277504,0.09323804840233837,0.8154460910337338,0.1519869067058129,1.329254859848135
79,0.01048893448784323,0.014479586825505883,0.5635716931006731,0.021022671196733185,0.8182403643570637
80,0.01591379699988493,0.026357264451306005,0.6761622102900667,0.1252611506552631,3.213416045015362
81,0.05772209778582888,0.0889607036736398,0.6291880681117943,0.14502491778843352,1.0257107248850845
82,0.011642024911592094,0.01954109530238485,0.6852432297277286,0.020980331294094684,0.7357125971832609
83,0.11397782949216827,0.18960628826272088,0.6791359634530769,0.4566846246030062,1.635763008525436
84,0.021585435132232895,0.04670092935470294,0.8832610718910667,0.11616498495349487,2.197044267512011
85,0.008699906563431815,0.012599025665906807,0.5912167736647325,0.013196152144631771,0.6192372888682902
86,0.026528741106369554,0.04468752851887806,0.6876921543218951,0.27232252665305656,4.190745633769141
87,0.01300924068428162,0.02273658853741669,0.7135061627844114,0.11551426532624877,3.625000296951173
88,0.03258434218877943,0.07119821300265679,0.8920403724591937,0.2199082529521001,2.7552242057384486
89,0.013728766563680507,0.023588449936394768,0.7014427928799977,0.0988209060162014,2.9386081958690347
90,0.035350679251856594,0.06642115956577697,0.7670665859109845,0.09903162396153684,1.1436694298323624
91,0.008663186676220814,0.01651162313916322,0.7781018892100731,0.10167016852038452,4.791155268943889
92,0.003850581199606261,0.007431487568853879,0.7879049780584486,0.02365092753718866,2.5075307426134232
93,0.016394971129728906,0.026172583495466382,0.651718895050201,0.07864190055053899,1.9582481240464094
94,0.07225694998839421,0.09815300865940073,0.554559775848845,0.3252336067249711,1.8375542279073784
95,0.09383300757543411,0.15074352623788775,0.6558543573873871,0.24074197292096466,1.0474192549873274
96,0.02955811429278291,0.04118994646822731,0.5689038571062588,0.16553223921677607,2.2862843349044217
97,0.021890451963276516,0.030546499110274388,0.569680153810715,0.055345994236144766,1.032180951258302
98,0.043147769501757506,0.0821222880820068,0.7770108189971339,0.16955345236714153,1.6042522677403308
99,0.02696924474597099,0.05395971486580618,0.8168178810855962,0.10579456339531934,1.601470491789068
100,0.0781478365281569,0.15429482244119513,0.8060440350942729,1.0762436643838698,5.622351886209548
101,0.004226040437443014,0.006439746547347628,0.6220989973692567,0.01924378627859244,1.859007968944274
102,0.04789002106024785,0.07956217379003815,0.6782440415824644,0.14432293972782564,1.2303104511998524
103,0.08765897379873176,0.13465618039549912,0.6271252453066182,0.4318748640442736,2.0113419915821424
104,0.06931829469241271,0.138215509770133,0.8140166435084609,0.1336583948184313,0.7871776337386034
105,0.06302233733661433,0.08767437481652418,0.5679401169327818,0.4363826487170014,2.826814711350072
106,0.009038239232740245,0.014867222418111338,0.6715376723105166,0.0555518579213384,2.509222254963694
107,0.06108058864543774,0.09860486735965915,0.6590517449769794,0.12345756281039977,0.825161316875182
108,0.0660669692988029,0.10527868479311132,0.6505496399370989,0.3953705693255057,2.443117351075261
109,0.022281406505206398,0.046386719591579174,0.8499148816778593,0.17305411382059824,3.170762407143811
110,0.04759217542751532,0.09667224754383309,0.8292598403108906,0.30285971974768167,2.5979472828609627
111,0.036719915976867946,0.06907867876985857,0.7680097234716646,0.08044560278912459,0.8943860284071475
112,0.08502319794743482,0.13080652937961826,0.6280820210239031,0.15362427919423866,0.7376439709262116
113,0.1465995280690168,0.19806878897697547,0.5515791596275101,1.2116588743820453,3.374210480807015
114,0.03131786297951954,0.06462041861623495,0.8423683137763647,0.07203979814345367,0.9390846513588625
115,0.02738512250754678,0.048803411287705406,0.7275450099417998,0.05882861984332701,0.8769974819272119
116,0.03283112894626939,0.059767689919887984,0.7431988487115706,0.19373051357968368,2.40899882270357
117,0.09791487914938064,0.17622204875473543,0.7347437975836519,1.3900207511714753,5.795580817796874
118,0.02641625388622656,0.049937544745068035,0.7717565616965256,0.30556907547178996,4.7223975517976475
119,0.1029762204488338,0.17424122721836652,0.6907777623822203,0.406648996735033,1.612156253281894
120,0.00692012999956149,0.01145492603919316,0.6757754512107333,0.021965093915612646,1.2958155470338406
