,Inf. Norm,Flat RKHS,FlatRK over norm,Tree RKHS,TreeRK over norm
0,0.7718285046383151,1.0216779955577138,0.5404028130399751,0.9650122011988675,0.12143924490919794
1,0.8031563929623885,1.4054575525146469,0.7144008914842808,2.9408320701262576,0.355645380938186
2,0.8443883040292789,1.060082478862421,0.5125329871116633,3.0609020798021236,0.35209048988303615
3,0.829021463076839,1.331236968543025,0.6555622994282027,1.5008295004259224,0.1758379656616082
4,0.8337581427410657,1.4238424733610504,0.697182103347699,2.389247823924518,0.2783352286571248
5,0.6221254939914389,0.8028575323526556,0.5268474258563621,0.8046474686808537,0.1256246075847243
6,0.42771778775368774,0.5337348364701361,0.5094394967632812,1.5049337897884185,0.34174891848243616
7,0.5922916141721649,1.0475776631166391,0.722062882307131,1.1492076376591256,0.18845600792970926
8,0.8090844752682143,0.9925165958085715,0.500804570946117,1.5075289849606794,0.18097511878480965
9,0.8123452191363675,1.0186865506836358,0.5119461936112052,2.826797089377277,0.3379878386659043
10,0.20493890093220712,0.32344969696552467,0.644327578788523,0.5206563793505878,0.24675948690513957
11,0.6440893294785303,0.88485639091504,0.5608556024201767,2.477314365071005,0.373578680670914
12,0.7747253378803453,1.269805799204179,0.6691352682029752,1.9412710750124051,0.24338033854958974
13,0.7668221229978434,1.193740361876051,0.6355352139403282,1.477358999108592,0.1871278705223909
14,0.9149541098530012,1.2387604134151047,0.5527291649110962,1.2917608726319076,0.13712918053728756
15,0.764735726132568,1.2438857403113972,0.6640388433042479,1.5603867680067673,0.19818370657781836
16,0.5184379031691656,0.734031414878504,0.5780192158773139,0.5752538635739962,0.1077729736850475
17,0.5865460864348775,0.7208387948994992,0.5017188120825097,1.7951171891229738,0.29726086106334276
18,0.7115205654344428,1.1208248207546174,0.6430942958102001,3.273341432928563,0.4468388421816765
19,0.8378392686015781,1.048222697826192,0.5107604053068793,1.9182805923569044,0.22238141481484983
20,0.45075956671259454,0.7065622943250647,0.6399261825281476,2.180704172728239,0.46989288511427857
21,0.7683316379518924,1.38685704394768,0.7368979609100222,1.992507964087257,0.2518827444501749
22,0.5970619788478155,0.6883787548322265,0.4706872314901339,2.1572722548036554,0.35093978792450353
23,0.722243783752968,0.8549232392029705,0.4832453511317697,1.5104170559561074,0.20312348347123022
24,0.6361225888639289,0.8252471183216058,0.5296238982280369,3.0663972296534934,0.46820350820319767
25,0.49489427700661703,0.8110045704083795,0.6690140597911455,2.556338876358901,0.5017103501418053
26,0.6587789270371089,0.8563580104709178,0.530688945033747,0.8478397610904539,0.12500320512606972
27,0.6794889274415665,1.173180665663812,0.7048665280917266,2.0247821797296313,0.2894296324929356
28,0.9278559716412951,1.2444108497445416,0.547529592490777,3.099316383692653,0.3244385204664817
29,0.9089313129363565,1.2307637754065812,0.5527999752273567,1.6620755870370436,0.17760973759865042
30,0.7337376705533258,1.1438690848468003,0.6364435371718192,1.6243104592885125,0.215018234513735
31,0.554872838453515,0.6906582096157728,0.5081525240203177,0.9706829916278064,0.16991472662933885
32,0.5735439385110529,0.9590419254743252,0.68264556604763,2.6526696709677635,0.4492246148749477
33,0.4632607907936628,0.5960115754158859,0.5252348387683531,0.7412518780776448,0.15541299499772726
34,0.6938477171746744,0.8139484828476394,0.4789135546936588,1.8529502941436726,0.2593860842665859
35,0.6892482314892902,1.1521807976182035,0.682447657379634,1.3364260020415344,0.1883286198739782
36,0.3618237585720684,0.6274791536771955,0.7079891403521613,1.2190010613955788,0.3272307218864388
37,0.625568170955242,0.7907671094925541,0.5160577785030616,0.9423775479960786,0.14631786460199944
38,0.5334126058678167,0.6899722105136119,0.5280714634621083,0.7280367220456692,0.13256750358372962
39,0.8613318888069132,1.309030399786494,0.6204454169441104,1.683067144121007,0.18979203530327127
40,0.9776708282276448,1.4349592826560669,0.599199298082346,2.358196382334501,0.2342795489741483
41,0.28356891681437846,0.3752495545124231,0.5402390037949855,1.202834744727587,0.4119973357555157
42,0.6094143622865624,0.7763833470062533,0.5201012542117831,0.8501908998723944,0.13550360025196692
43,0.5089925166447364,0.7200944491287794,0.5775670922771737,0.8884521633322342,0.16953903984950655
44,0.7797850111035608,1.0046199872318213,0.5259582917255514,1.4983501943594852,0.18663174335475263
45,0.6512257760788724,0.8556288157807218,0.5363869400522518,0.7460585687986923,0.11127264414007172
46,0.6438824834581842,0.9785690831009997,0.6204535230266406,2.2647924640657067,0.3416401219218992
47,0.6246621365732918,1.012994272819316,0.6620429763788757,1.1963970884402593,0.18602753548374776
48,0.757601222508986,1.2740743244806867,0.6865599598302814,2.351424758459472,0.30146540903469043
