Inf. Norm,Flat RKHS,FlatRK over norm,Tree RKHS,TreeRK over norm
0.6767345070702309,1.760649270531124,0.4916720417962338,2.8976859945325635,0.2558903946339976
0.69690794813412,1.7184216393335374,0.4659886080057706,3.071406439093588,0.2633800386928605
0.7818919516164908,1.8363758922174511,0.4438495913110889,4.023383242771272,0.3075145324194041
0.6592098252025841,1.7953317422237651,0.5146856053137626,4.076298945922887,0.3695416037579083
0.6578904195924438,1.5095069335135594,0.4336132398634643,2.0996251778685906,0.1907256897753567
0.8104433312465936,1.8672177493239777,0.4354048860709154,2.9030426950649906,0.214068001393989
0.6326608734923642,1.1380386177247872,0.339943707944261,1.6469929203358296,0.1555756915146376
0.7257128068515004,1.825731215700236,0.4754370670351419,2.624587095988388,0.2161310614335832
0.7356287258436753,1.703187607870021,0.4375470832152072,2.670892122747141,0.2169794738434152
0.67109942794499,1.971025812034824,0.5550427412928686,2.6025823850006864,0.2317600637976957
0.6653155117638203,1.7200701325597645,0.4885842804628988,3.035823077862101,0.2726903650509246
0.6625857696578127,1.8137636040514689,0.5173203501809819,3.1477817800043075,0.2839118353949641
0.8221266365183,1.9406767221114725,0.4461033264051224,2.640151339887477,0.1919159576053831
0.7368241627710925,1.5723384417707331,0.4032767250065405,2.2523868241217704,0.1826838279402713
0.7355105982594651,1.8221808314069787,0.4681914980559502,2.7732015924883973,0.2253271326502723
0.6640784257466801,1.6204026284932884,0.4611312473015497,1.9227726187020548,0.1730332408053685
0.7162250622805415,1.986811277644206,0.5242375037341551,2.5294198287503,0.2110534176724938
0.8286109823852247,2.172505466243672,0.4954857593697137,2.790704919088477,0.2012723962397393
0.530264324861118,1.4084899548072838,0.501975277751295,2.7801040541056787,0.3133210878615993
0.7030972494268287,1.7076902657227144,0.45900211661548,2.144121652348218,0.1822447423076304
0.6455180842620128,1.511856042181626,0.4426118231081611,3.0892990450142337,0.2860042724915896
0.6912765410110404,1.792038847430729,0.4899103169265516,2.281985596911324,0.1972795480321295
0.7190532633333576,1.7401494854722774,0.4573476797704807,2.447237368336738,0.2033930075575102
0.6321058391385461,1.7020379229281992,0.5088624615918749,2.20641682357929,0.2086021318243719
0.7268438605683385,1.7252447369523842,0.44857035547103,3.606098243096396,0.296495026101556
0.492597829594518,1.3402415019832197,0.5141757053813663,2.663181783346092,0.3230943041236719
0.7231613108869862,1.758271664453867,0.4594854654539304,2.449372593173444,0.2024140502407204
0.7267534319410368,1.7646371322377197,0.4588696209919353,3.3373424191398247,0.2744319437094039
0.8062535164800402,1.683019329381932,0.3944922415168982,4.400116227781824,0.3261470922199422
0.5616185055419212,1.3445824815755574,0.4524462816407412,2.9682083524534395,0.3158449647144724
0.8308466634531967,1.899656244183865,0.4320909036617253,2.6947819620116986,0.1938312229315518
0.6990875103468182,1.893955482433748,0.5119873229217577,2.6818929481183207,0.2292613679489809
0.6424739467432657,1.7144127712437476,0.5042905808773357,2.040366302080672,0.1897901222400193
0.648168462864684,1.6351004194112773,0.4767355276809956,3.4567003256449804,0.3187093602831556
0.6685293525795605,1.7087103443070517,0.4830242698540081,3.0412450064423115,0.2718641317445086
0.7072131135104526,2.1260404652643654,0.5681227827218884,2.2450251171994817,0.1897107249207887
0.7423746038485419,1.6696911547568594,0.4250441314427002,3.792688690097689,0.3053128437586333
0.6101348227434017,1.124085808550474,0.3481726369391409,1.7108236631306823,0.1675716015114277
0.7469048934409869,1.8579445969984736,0.4700980383524245,2.577498942049284,0.2062311080781426
0.8732106348334405,2.007295169233867,0.4344233971441271,2.795641589386929,0.1913301714263758
0.7528043625752048,1.8902568217748608,0.4745256264524231,2.793243144206013,0.2217418153211526
0.6523100534149411,1.812939854139332,0.5252309488255871,3.127423260265652,0.286519097367765
0.7859521860487958,1.9030580330294844,0.4575903848400954,4.481087800397585,0.3407283824032777
0.6436561985376518,1.6776147114146525,0.4925601289577843,2.2847704236661635,0.2121336656378923
0.6922158493459886,1.6412093255646842,0.4480674766555602,2.5143482328713125,0.2170725319708099
0.5938546724866995,1.6835890030557767,0.535768143104371,2.7808941888379635,0.279849974078072
0.7063305916148446,1.913294211930151,0.5119113111542216,2.8904832890276166,0.2445588767400185
0.6238503347148946,1.4871988768615008,0.4505153788286099,2.3681937751516133,0.2268599369913306
0.8269725702078575,1.7862344736835352,0.4081956257309832,2.889084243916537,0.2087805731112906
0.6187071249885667,1.5946599956985072,0.487084115052191,2.243397511276415,0.2166916121773043
0.5975665657714839,1.1352463137414084,0.3590250854772765,2.077497973240208,0.2077663942129314
0.7169543255488416,1.4788299860343173,0.3898053030880459,2.112302604891812,0.1760701076045231
0.802043918379813,1.5615960746229174,0.3679523177424198,2.344327190518867,0.1746791455889927
0.6582376334458976,1.5505051033872177,0.4451552255011221,3.137421555320245,0.2848466732926008
0.5607263058852349,1.598741882758805,0.5388258289761674,2.030511416872733,0.2164090851056959
0.6724465633048846,1.4977396733252275,0.4209199787944471,2.254385600600328,0.2003509507927497
0.5927528653295566,1.592574808138196,0.5077467636964198,2.126450014178292,0.2143890010428169
0.6882282875198147,1.7222442391080537,0.472915127169131,2.559583677987542,0.2222582023575994
0.6881245839055898,1.6310813178279135,0.4479499825663874,3.975178913352019,0.3452316394143686
0.6226798331292793,1.768807661610699,0.5368300209078469,2.79502261424704,0.2682510990837794
0.6279319483512655,1.599184445896526,0.4812901365545046,2.242762377808876,0.2134477919887955
0.8871939957063391,2.043094037917061,0.435201864015556,3.820997534474752,0.2573825787540648
0.6753729119379707,1.7241919831496146,0.4824618390511729,3.4486587228755687,0.3051599713692743
0.7024233615847446,1.8652646564336308,0.5018367920602101,3.721805723054291,0.3166472615989641
0.5176962015046608,1.3551922019145153,0.4947056835013523,2.067111086218972,0.2386216377230813
0.8135994188501869,1.732792684810036,0.402491729206278,2.8504774269174704,0.2093765120757169
0.7716548511132679,1.798414330021722,0.4404409066555113,2.615752015891581,0.2025790183141619
0.5847710039984199,1.629936084171375,0.5267514367848357,2.6941212450822807,0.2753292115306935
0.6122945823527346,1.5689350621931468,0.4842454359868169,2.708832347077919,0.2643885812836396
0.6084428015078889,1.4809010134622536,0.4599676171243468,2.877026383905393,0.2825823754781506
0.7722785581759151,1.9250553592183783,0.4710751882579295,2.932793155222505,0.2269490876880947
0.5192205944024437,1.240247060182007,0.4514163455346267,1.6884595299422394,0.1943388954181252
0.6121531279862867,1.467923612953221,0.4531733559973689,2.069120214014984,0.201997797844971
0.650442516475783,1.800390642949627,0.5230928816432427,2.0130548638513126,0.1849556805166519
0.6200357001185198,1.354056370105131,0.4127062379260945,2.007290475755924,0.193470392382997
0.7665227310261963,1.752062758030812,0.4319620607543192,2.538383483791836,0.1979033653201748
0.5984411360757789,1.3878853193853729,0.4382814881164105,2.235213004942078,0.2232124740773816
0.6640306497815718,1.5887716807479724,0.452162299468723,2.339350745073251,0.2105368885230691
0.8509293067044787,1.744280688433334,0.3873859590858108,3.109312900885141,0.218369475891203
0.7441040121408237,1.576436693335135,0.40037216189345,3.228320173615369,0.2592769672411213
0.775895139396203,1.5869138284940305,0.3865194009106436,2.9141529389232823,0.2244555216113044
0.540265225508941,1.5418978598307844,0.5393486240725603,2.27129674800498,0.2512394584480614
