,Inf. Norm,Flat RKHS,FlatRK over norm,Tree RKHS,TreeRK over norm
0,0.3137277610166609,0.6229381171836493,0.5731936002076634,3.1162053219704715,0.019935160627377498
1,0.4660495277622599,0.8299162075152668,0.5140573236008049,2.8223382688129477,0.012154122709835704
2,0.2775269874391447,0.42996281426579047,0.4472342471059978,5.329952238019844,0.038544704484057994
3,0.1520665670668353,0.29345208506206494,0.5570739300979148,1.1937913534640778,0.01575583092282303
4,0.2631833548018302,0.5235954638857313,0.5743106022957188,0.9392896217361199,0.0071628808946488515
5,0.3804966744811257,0.6746200126621296,0.5118205651104972,1.5437771749254,0.008142923871254709
6,0.29881310169276853,0.444879488555119,0.42978586116068046,2.146126448056439,0.014414590050253109
7,0.32918063249080154,0.5271692048607439,0.462301320754854,4.2202407416142425,0.02573057994285357
8,0.25720195586168654,0.5209479819381898,0.5846951213845912,2.7022557380675423,0.021086223497047505
9,0.3259666572466849,0.614732753773014,0.5444055595568725,3.408811347356045,0.0209882588863348
10,0.25003722125154987,0.45825665356431644,0.5290704339317545,0.9185848642754395,0.007373288816840732
11,0.2111488591062276,0.333832096067907,0.45640324874305355,4.884655579715231,0.04642926750714419
12,0.3199308407018584,0.6246479778890374,0.5636228714178106,4.2804184593126955,0.02685200661648176
13,0.5353779960629936,0.7642245526805531,0.41206890688081554,1.8475419455426165,0.006925966934411593
14,0.29073762989452534,0.5446723410508729,0.5408084306801777,0.9773155019097541,0.0067465255002329685
15,0.1513019629715425,0.2789195792156692,0.5321619461497396,0.7154262089023034,0.009490015198682485
16,0.2786549591518929,0.46083586699552137,0.4774070999344199,1.1135815354205545,0.008020507867422828
17,0.31314335228105017,0.5062918565368957,0.4667315105538983,2.9408912592897045,0.018848743070427318
18,0.3476959873862863,0.5940541061676239,0.4932143460833735,1.1150383234432053,0.006436306836677812
19,0.4353395471864445,0.8334631848202853,0.5526722729712735,5.895887811875326,0.02718114293561705
20,0.31851973975638737,0.5101325496564801,0.46233424197165907,2.353702391537378,0.014830705836878693
21,0.2747110296743308,0.6270752556493661,0.6589507310291014,8.003536629016889,0.058472607987211045
22,0.2933805171707412,0.4824771428139571,0.4747389345546839,0.6231563383569374,0.004262970932849533
23,0.2772751433196712,0.5515561098035924,0.5742329886764415,2.66379780989104,0.019281328042103786
24,0.3974660764410101,0.7336039345442501,0.5328082749604821,2.441846025928792,0.012330049842186282
25,0.22826666937811183,0.4155753686270927,0.5255531865407695,7.160385847262585,0.0629564959381695
26,0.37483985609691584,0.8517468144111768,0.6559551293480306,1.4432509246453107,0.00772756570475854
27,0.21427151068876574,0.41636558482394376,0.5609443404461036,2.2376362725369026,0.020959054470247734
28,0.3861298588116777,0.6126639789119466,0.4580346547612054,1.1148667881190435,0.005794770175979708
29,0.3021731376070041,0.47731857929092625,0.4559968705776154,1.1823350801544241,0.00785292312076655
30,0.3360077184993071,0.510177036989501,0.438309647998252,2.40826593464328,0.014384733266105218
31,0.4119532302142238,0.6421775979529828,0.45000425030397095,5.930742836122173,0.028894009071342323
32,0.3074859886698216,0.4688458053929492,0.44016355529407736,2.604739559495685,0.01700143578733853
33,0.2741394275842554,0.48659526524741376,0.5123960275481486,4.321892697946964,0.03164092002872625
34,0.37776246042063405,0.627598155583273,0.47959233914541116,4.146213176396246,0.02202822245276279
35,0.2082611870817226,0.39303817749559505,0.5447983389479026,4.317536591163557,0.04160775771559277
36,0.4410329267748304,0.7431874206706957,0.48644832543493577,2.600908355850737,0.01183588290692319
37,0.323800059022438,0.5325461193696243,0.4747770063757725,0.8720802590322081,0.00540537908042839
38,0.33330995540947383,0.5023763538652443,0.43510119999607627,1.531978652382878,0.009224674540039687
39,0.3461197061260925,0.5522768734283823,0.4606169424876963,6.047585850470383,0.035067300941981606
40,0.21961297214861353,0.32694043386740285,0.42975409342983517,7.355769431970102,0.06722282239612319
41,0.2578289338200242,0.5323369628924856,0.5960248221018214,8.381050636493857,0.06523992248159535
42,0.3181321764221279,0.7914566695437849,0.7181727518921373,1.677997235473251,0.01058596049286775
43,0.1637895937913476,0.3463853420203862,0.6104956543013755,2.8780854019087645,0.03526663275115791
44,0.3053524379086771,0.43509571954722526,0.41133228299125707,1.009048234594671,0.00663219305742596
45,0.4282764373758105,0.6473532161542722,0.43634148530038747,2.1380347985747643,0.010019296126351888
46,0.40630210703386016,0.7308599418311831,0.5192714692481063,2.0327873215943577,0.010041289614050044
47,0.16277908321719567,0.30290504248055633,0.537176842253434,2.3313923424111422,0.02874507141588689
48,0.2733564411393969,0.5552601378931262,0.5863765067079342,4.731668229186823,0.034740142723627805
49,0.22219254877935457,0.39257560369010197,0.5100387742813907,1.398675471280043,0.01263380275961697
50,0.3281245050320166,0.5634825880284053,0.4957368603879847,6.846815432599607,0.0418790266941492
51,0.25510335004008133,0.5562286741645848,0.6294287682020933,1.329527749543422,0.010459908100067222
52,0.42820405476322876,0.7215417978862491,0.48642971336590635,1.5388890894455756,0.007212788035396437
53,0.10507287509483643,0.195947538822545,0.538342384674123,2.7018039623528254,0.05160714606871934
54,0.3873835225195828,0.6525875082066624,0.486303045470729,2.0217892900362875,0.01047469466386877
55,0.2736132259043391,0.36182662508072455,0.38174452038982604,3.3780487979476246,0.024778525372358355
56,0.3670920846186927,0.6459979813076389,0.508002111774393,0.9181061196495697,0.005019546554246115
57,0.2528537034204673,0.5009187973031496,0.5718832640236251,1.6734772087882603,0.01328302859617443
