Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
0.9878656439409919,3.186274274132721,3.225412578801097,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957
0.9878656439409914,3.1862742741327206,3.225412578801098,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16
0.9878656439409915,3.1862742741327206,3.2254125788010977,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,2.094395102393195
0.9878656439409916,3.186274274132721,3.225412578801098,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16,-2.0943951023931957
0.9878656439409917,3.186274274132721,3.2254125788010977,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16,-4.440892098500626e-16
0.9878656439409916,3.1862742741327206,3.2254125788010977,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16,2.094395102393195
0.987865643940992,3.186274274132721,3.2254125788010968,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,2.094395102393195,-2.0943951023931957
0.9878656439409915,3.1862742741327206,3.2254125788010977,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,2.094395102393195,-4.440892098500626e-16
0.9878656439409914,3.1862742741327206,3.225412578801098,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,2.094395102393195,2.094395102393195
0.9878656439409917,3.1862742741327206,3.225412578801097,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16,-2.0943951023931957,-2.0943951023931957
0.9878656439409919,3.1862742741327206,3.2254125788010968,-2.0943951023931957,-2.0943951023931957,-2.0943951023931957,-4.440892098500626e-16,-2.0943951023931957,-4.440892098500626e-16
