Inf. Norm,Flat RKHS,FlatRK over norm,Tree RKHS,TreeRK over norm
0.4548299513808888,3.4688564779843283,0.2822772289530657,7.357433239576756,0.0718043397833805
0.3995283219151441,3.3252574243648683,0.3080464941974525,6.438364898544729,0.0715321757887018
0.3376256889767025,3.2329719862870587,0.3544092333645462,6.608139837115975,0.0868794695384004
0.3885880074186471,3.2713538230950023,0.3115851101849546,7.139768559164594,0.0815582991188898
0.4577639328957063,3.536503721103796,0.2859375012125375,7.873223713311967,0.076345675046297
0.3978061516529196,3.4644103625435823,0.3223267907562364,7.345021626985199,0.0819586891161959
0.4129497963824212,3.461923786565771,0.3102835962674563,6.702133796763115,0.0720425798566421
0.4124014931625908,3.395480397549068,0.3047330570466499,6.303975171701578,0.0678527860075594
0.3822104896705238,3.297933766616145,0.3193580716722043,6.659646297431017,0.077343172320253
0.3525952073685403,3.220063445234327,0.3380076999478863,6.637719009914609,0.0835633569263689
0.3723577653167862,3.523217322256761,0.3502011655993202,7.899496235131115,0.094169963165854
0.3737696999351311,3.171053915090674,0.314006113883046,6.413418143599532,0.0761656027906252
0.3599179139434801,3.295898574837844,0.3389291680159401,6.455663755319351,0.0796179256370061
0.350214530980215,3.4122320300558777,0.3606143158134762,6.777802992573544,0.0859069299318187
0.3545851042950468,3.3097563493929187,0.3454729961589718,6.976157353775878,0.0873311541737677
0.4006606742926116,3.4428099803992014,0.318034991628607,6.535973939716991,0.0724114115828352
0.3802454044938279,3.3699975955875745,0.3280229174446857,6.601605900103151,0.0770653295245588
0.3655703084022945,3.418196763709667,0.3460706060273673,6.382372794035327,0.0774969609492439
0.3891779413495853,3.202060530164688,0.3045228536426373,6.768373063137656,0.077198611882353
0.3996705120051814,3.2721726448231747,0.3030209620727342,6.881187241779642,0.0764248663544067
0.4230281919645262,3.416289185412881,0.2988986028256954,6.2634700192943935,0.0657232621272672
0.4257606465628616,3.2974702835879977,0.2866513184410955,6.937098985871411,0.072324558987458
0.3624933254626402,3.2514656145078917,0.3319844340033736,6.567761506603536,0.0804249461800865
0.3710800355114978,3.182349346504272,0.3174087053061249,6.432077640226527,0.0769408726887947
0.3817903331825477,3.204506923655029,0.3106525023072594,6.473808432415567,0.0752676462896584
0.3789038023076022,3.237820953900039,0.3162732313787619,6.670450239048098,0.0781447137423007
0.4366765216974698,3.3451951466235683,0.2835307623703828,7.321452288218845,0.0744236239573124
0.4292437653104468,3.2783283109567174,0.2826747510177666,6.96329317984373,0.0720085564020377
0.4029607117150347,3.4572984421906883,0.3175504521993958,6.514738152919035,0.071764172133961
0.3609468890998605,3.2895523739415817,0.3373122178651395,6.350167221613399,0.0780935702439816
0.3524307160047954,3.213655721822037,0.3374925316387377,6.857603768862773,0.0863718168524978
0.3779525046850776,3.171460061417128,0.3105707771711168,6.591986101153357,0.0774198765722647
0.3925487427888771,3.5958475011949087,0.3390363347338639,7.390203055287079,0.0835672671477062
0.4094099957099125,3.411148023337053,0.3083760873248346,6.921955214794124,0.0750488017732521
0.3965475414468072,3.336016271993753,0.311366201550468,7.178990331535253,0.0803602957004284
0.4647311083460733,3.304827342273527,0.2631998276838209,6.671449293839834,0.0637223618558142
0.383083982685512,3.403374961008573,0.3288170853859095,7.239920146831646,0.0838905808914366
0.366581373891371,3.347352183667543,0.3379633321621574,6.990465557766108,0.0846465233195458
0.4295343140035121,3.469736317222526,0.2989765856769066,7.006185691978435,0.0724031063210602
0.3885141000098595,3.2315727856976024,0.3078546566371012,6.695248209707053,0.0764950471197735
0.4013057260488081,3.22333589746822,0.2972821123710907,6.941871626096174,0.0767846910090932
0.3737403475670428,3.2880021158510955,0.325612203391604,7.501284195216397,0.0890920708484425
0.4197164717028608,3.4162437673656814,0.3012530197438784,6.3840725558980855,0.0675173238702732
0.3941630945121496,3.282074633810588,0.3081846925954219,6.338467121876684,0.0713808479015488
0.3678720524311288,3.202332767555774,0.3221871638499339,6.413883925390051,0.0773922940376268
0.3773412624244673,3.419417826187509,0.3353948913806322,6.685968591002881,0.0786508559413444
0.4057726891344439,3.52256930625685,0.3213033867898036,6.59360956570345,0.0721296514309458
0.3954125161585553,3.3261643348772587,0.3113378057895985,6.291816081481691,0.0706315970770226
0.4081702306441011,3.38767486695039,0.3071842645054342,6.559329946330746,0.0713331774820697
0.4049784697821159,3.186487017671743,0.2912183844752518,6.870730174180913,0.0753085659402972
0.4093399983405503,3.4801621482755363,0.3146689316301534,7.669188284460625,0.0831646254738402
0.4521410959988736,3.3164750561348684,0.2714821765890876,6.952377363664866,0.0682547332191281
0.4290580437036417,3.127679454439395,0.2698017479224708,6.5077444779604,0.067326782978889
0.4204502112552511,3.5426754979475086,0.3118569079445707,7.545504348168007,0.079661250219377
0.404384795258885,3.4494087901807062,0.3157100578428832,6.854762313179445,0.0752438487585753
0.3513550553530331,3.186408856111788,0.3356555741302423,6.583266830034263,0.0831703771389589
0.3467779702802306,3.305704027328304,0.3528182459420609,7.422189473406066,0.0950066392828072
0.4257242713588736,3.472442215985612,0.3018875386832157,6.965637464007682,0.0726282994914345
0.4501627332288938,3.488847624390844,0.286847476063725,7.026760243583802,0.0692881579742539
0.3959143280523067,3.338861597946785,0.3121301837208484,7.456594222409847,0.0836012383131857
0.3928566120862123,3.293314446234449,0.3102685114271789,6.725023737436203,0.0759859283708196
0.3396260462129912,3.397178989072422,0.3702167040392237,7.631500666670213,0.0997429885387689
0.3788379050754753,3.390597424844346,0.3312541832080178,7.157134627893992,0.0838608344498294
0.3805436817672296,3.221548250972377,0.3133276306874057,6.865334300529723,0.0800812038660461
0.4487201644521046,3.3587899808179897,0.2770421397171058,6.57557924354713,0.0650476856193007
0.380991908057668,3.376575013705645,0.3280191664188873,7.044305580722193,0.0820721583885354
0.3823519394275725,3.353185038988211,0.3245882483966068,7.247651778932435,0.084140955775267
0.382613041581796,3.2367830196633465,0.3131067194485947,6.481513937491732,0.075195198389973
0.3900367073484337,3.3865502501201665,0.3213591074778645,6.984435288952263,0.07948757280777
0.3643819008018531,3.1143970390884,0.3163411949113196,6.5215599090499365,0.0794452819224145
0.3992485819021062,3.440287936378293,0.3189260398893309,7.62180587026315,0.0847398947151223
0.4022259028781485,3.47000537179914,0.3192998259671947,6.541200701949615,0.0721873100529414
0.3927748582161957,3.565074430047121,0.3359413713408556,7.230549892854834,0.0817148647168112
0.3848380298924285,3.345013278698489,0.3217054611438383,6.576999291549393,0.0758618154743525
0.4586242533213809,3.503982680237505,0.2827766225929876,6.3544675533032775,0.0615028963055809
0.4575108258224333,3.2689214143059275,0.264448845341041,7.048914632619767,0.0683902663846213
0.4102917629900043,3.325465356256841,0.2999840745185633,7.427617162611702,0.0803581874402001
0.3985028925050823,3.42104095064581,0.3177352251065177,6.744654004466459,0.0751279635650118
0.3547667364073625,3.36887889062322,0.35146418478049,6.943645770656918,0.0868796542258756
0.4023681531019988,3.494284933402064,0.3214202880690764,7.622987927877349,0.0840959443404314
0.426736916192379,3.2564192753952983,0.2824351025783447,7.333960982326299,0.0762872219405491
0.362951848956997,3.1646554882847946,0.3227126543085988,6.223189785517064,0.0761092516731395
0.3751398792209282,3.3459776689533105,0.3301173679911759,6.69138436330354,0.079176474912574
0.330412841320463,3.2532763332575256,0.3644203376301964,6.9801329051781895,0.0937735146227928
0.4244107751885994,3.252793270634891,0.2836668795415533,6.080887791388077,0.0635995448236601
0.4263750763685393,3.4792964219836424,0.3020217295074555,7.051588465321865,0.0734122555693161
0.4441324025601356,3.454489882789065,0.2878790334584813,6.741136742522481,0.0673742737795213
0.3697603148427103,3.324639800254009,0.3327843326209332,6.99763896020145,0.0840049065311636
0.3683235297732883,3.3811842864563078,0.3397644592749509,6.402636575684523,0.0771618811051921
0.3231042738345666,3.2093880505992964,0.3676360561979654,6.908640913239611,0.0949124833886365
0.4181855645472849,3.3241789038791456,0.2942076233493929,6.5022031411225285,0.0690184045327471
0.3979168662074385,3.4322572587569677,0.3192464336946731,6.41304107146615,0.0715393669882337
0.3719852595908223,3.177196629333796,0.3161236097026776,6.649947100576956,0.0793534620841294
0.3646646802548242,3.3652134550987776,0.341552513000056,6.272353331530611,0.0763502094214796
0.3396011772176355,3.3827083281634343,0.3686667203915335,6.677806701790812,0.0872846904316058
0.4362123248741453,3.3546505300763494,0.2846347511714583,6.601232504219358,0.067173892774334
0.4501834779279934,3.5985676960598063,0.2958548512295492,6.98810331818748,0.068903801752116
