,Inf. Norm,Flat RKHS norm,Flat RKHS over Inf.Omega,Tree RKHS norm,Tree RKHS over Inf.Omega
0,0.10403052975922787,0.13945558049166631,0.5995012397663942,0.2769368734272052,1.1905152764149147
1,0.05045222927981256,0.07187040725219299,0.6370664625945521,0.5135873096236009,4.55248916883488
2,0.037482519590136355,0.06507168315792314,0.7763870120926147,0.4488193885494805,5.354979725966059
3,0.049280392209414686,0.09422482417005976,0.855078876470335,0.2816974271888047,2.5563700613593237
4,0.07971168035786613,0.1559316474578023,0.8748373186810389,0.19613789147670493,1.100410018547825
5,0.069921118843217,0.1197352678422245,0.7658235526799825,0.21872052678569107,1.3989306065425282
6,0.05895304754710555,0.08771824704316174,0.6654243382376582,0.20607577571863941,1.5632760720459222
7,0.0631476569152036,0.14599491206137166,1.0339403350363514,0.4607800591219955,3.26325816413653
8,0.0645728199702174,0.10022237409319193,0.6941126047837259,0.5002911540212902,3.464878967495574
9,0.055393128498258316,0.08725075199305525,0.7044144926769432,0.7562297802328888,6.105382530483484
10,0.09091433794270087,0.1734083156890844,0.8530068865241448,0.4426204371280827,2.1772789816119995
11,0.030231927485092007,0.0556161183514938,0.8227157950146505,0.3075870900386966,4.550061471714202
12,0.05834661947596372,0.10968981043023479,0.8407475009314384,0.4322142899515931,3.312824433904714
13,0.03770996434377716,0.07032874567656537,0.8340493492460456,0.21474324403719217,2.5467035025464124
14,0.022242332047107852,0.043638361526378955,0.8774110789554806,0.7137342593165896,14.350638398187908
15,0.05371929190116608,0.09981551649892936,0.8309650861053625,0.23849587269238934,1.9854803174788018
16,0.08843381698514717,0.15263009017596518,0.7718568952026628,0.18774087702406506,0.9494136462564887
17,0.039317950060624766,0.07681096517849426,0.8736698596526637,0.4146722855947716,4.716601031057834
18,0.0382358171499871,0.07010839679037702,0.820001520573565,0.22781326534134136,2.6645485068682935
19,0.09806860192842061,0.134139744987736,0.6117056476363188,0.1433597353116145,0.6537507562861402
20,0.04974160159288229,0.10073425948720227,0.9056751076093982,0.592525589175279,5.32724099496477
21,0.06209439580085368,0.08350829280763646,0.6014398465256173,0.4584829803318364,3.3020664661482724
22,0.062297847821355584,0.10025954298582586,0.7197268006825684,0.34795864931247655,2.497868611618364
23,0.045595857849802766,0.07281607309165462,0.7141950912465937,0.37499332106904953,3.6780119798642015
24,0.06014857628573906,0.1033646429172503,0.7685314675944,0.31973003582093973,2.3772402896045683
25,0.07421055753970734,0.13323641532517727,0.8029199392177643,0.45660770803907386,2.75164587917142
26,0.050754201817940145,0.0830420431209838,0.7317134217776363,0.3892823199307913,3.430107059614471
27,0.017215113521681393,0.03387963318084198,0.8801238835829752,0.43681019192395987,11.347439343650711
28,0.03688683033354235,0.05306932198980773,0.6434090997573582,0.2112957446568908,2.56173623017759
29,0.04441652934933074,0.07967913593888042,0.8022597305904439,0.2982087896296248,3.0025539359698885
30,0.06101666082700908,0.08801339969820905,0.6450826446043061,0.16653174032975854,1.2205725018103601
31,0.027341373414651933,0.0401999367491084,0.6575367659769963,0.8763701745949117,14.334490474406396
32,0.01852226143110187,0.029806269926614847,0.7196620775442061,0.4604924796215725,11.118431638506653
33,0.020567740523636226,0.0395146650185884,0.8591850620456553,0.3794089539215835,8.249658840899826
34,0.07920869608702368,0.1252464902696144,0.7071437355273026,0.2263318241415601,1.2778731862876023
35,0.030830321708054068,0.06555286546506298,0.9508863688664438,0.16283430619557782,2.3620160773554817
36,0.03135690683735618,0.06601263260535892,0.9414750928395272,0.43802233691670767,6.2470939885067756
37,0.06267638770929379,0.10636127216627736,0.7589174916725023,0.1944174927654264,1.3872233092147528
38,0.06577083108424234,0.09149908192691301,0.6221547263264504,0.2976539543287626,2.0239199191454107
39,0.04964707784686349,0.07862935125450024,0.7082816635214255,0.6060031880983915,5.458787835808961
40,0.03654381000254851,0.05765496975526335,0.7055664508132706,0.364629949526207,4.462246020412516
41,0.07607391235483232,0.11215876228568208,0.6593446004807559,0.22694480515763168,1.3341341223675725
42,0.06930061171707251,0.10005522553729092,0.6456805510429238,0.22320256376613493,1.4403800860255742
43,0.04819774479589788,0.09715449633584919,0.9014698054719055,0.23663611605057497,2.1956813276692952
44,0.06375807459092409,0.11397032598424262,0.7994137149017801,0.4153548132153634,2.9133928622853644
45,0.05491353562865422,0.08326814997430165,0.678132418798505,0.4262337596445101,3.471230362275578
46,0.08202135225293107,0.13611087744893133,0.7421315696293641,1.0641028137401167,5.801919039896514
47,0.05639335310844985,0.10573110392016734,0.8384744749861798,0.5285340514625543,4.191409101781392
48,0.06615677773318868,0.10117776444641949,0.6839521719938847,0.2709737245180235,1.831756892943817
49,0.04550465615859922,0.06902502388123491,0.6783685828063132,0.3136305877070909,3.082318923549266
50,0.036964399017857016,0.061774486172310836,0.7473783100852152,0.5603084859469231,6.778889397563595
51,0.08606895287598176,0.09987829121447496,0.518966807819523,0.3523585203235695,1.8308520728259303
52,0.03641912251481511,0.06533892311358816,0.8023382419451851,0.44454511303596145,5.458852510295217
53,0.035862979786127465,0.06391754574766766,0.7970557834239052,0.3389343202394084,4.226532120212518
54,0.0660647010565194,0.10300755129866827,0.6972918463751661,0.6790154843204249,4.596478168928553
55,0.07245490423553738,0.11126296338721557,0.6867486808156128,0.3739807108250899,2.3083221225718873
56,0.06750545866345017,0.10629310785404922,0.7041759863785901,0.24469372763976296,1.6210594506087739
57,0.035311033690489955,0.04609067270912333,0.5837375264041109,0.284700421511146,3.605725628435618
58,0.07100671740664202,0.10815872984928929,0.6812039230542533,0.8734623634787453,5.501229438169768
59,0.08430475317704181,0.12158238237076582,0.6449611951925864,0.222418908992844,1.179871315072605
60,0.07127856607543079,0.12413904981142952,0.7788690747421471,0.2597556166351526,1.6297500028799956
61,0.02931157571489383,0.06518465649914648,0.9945376150351591,0.3982478863481212,6.076161544038199
62,0.08368108444158363,0.14116500681129548,0.7544227070685985,0.21000462122393113,1.1223196061079115
63,0.06095268187399587,0.09791403127275834,0.7184013012898613,0.3132275595133762,2.2981699704244836
64,0.035114345054202356,0.04624699180459702,0.5889981275192756,0.22333844752303833,2.844421275008328
65,0.06397263411509954,0.09211001845634224,0.6439136531616649,0.3452560903763507,2.4135823025149157
66,0.06811530119785283,0.10271464068252496,0.6743768721904475,0.6955877512013569,4.566907783273443
67,0.04819235048258186,0.0813373893704316,0.7547917041746666,0.6112991845080787,5.672711612787141
68,0.030833142951096553,0.05595962415650768,0.8116559755698883,0.3891025667812733,5.643665914451551
69,0.06718984829609292,0.10311718252631215,0.686344844122815,0.5789827753926644,3.8536918192588727
70,0.03390533206996864,0.04597964532127492,0.6064745940699231,0.20289300485814327,2.6761722910471
71,0.04370571950222796,0.07432143548437815,0.760485281199697,0.27666452909925926,2.8309370081294567
72,0.06949694502777605,0.1301264232902163,0.8373649461268895,0.8378419468361933,5.391522020939819
73,0.07027543583403863,0.10178711624377515,0.6477452852580176,0.2658483889258539,1.6917862188741664
74,0.040991750829866475,0.07853458054151019,0.8568000005859767,0.33782541603477667,3.6856224947119127
75,0.0320664063262312,0.07066463074976274,0.9855230820307679,0.2554780804255782,3.5630207437709642
76,0.03843145167684148,0.06048926942920423,0.7038928401161914,0.21424679697071677,2.493116346561549
77,0.06931552152177929,0.0870262201122279,0.5614804295590785,0.3286119753393519,2.1201563486711925
78,0.051217587772539985,0.10419049051463601,0.9097539713679466,0.47614362939557037,4.157515293810028
79,0.056044231813480935,0.11402699194577531,0.9098959768389344,0.534076785041774,4.261748115425815
80,0.06451291582756474,0.1274973518281204,0.8838315304206769,0.28418736634321723,1.97003115217605
81,0.04775092921249619,0.07060484907370397,0.6612530674213536,0.14084836806944653,1.319122080835961
82,0.06720827387092719,0.08601856440606818,0.5723799950830629,0.3944787382260819,2.624918699878804
83,0.041605230048488914,0.06454021041839957,0.6937411359556853,0.12949013778136503,1.3918863092812646
84,0.03995697940849521,0.07899096169867197,0.8840966588618548,0.7127381905243758,7.977234854914279
85,0.0388828655033094,0.0621688824422527,0.7150391074661842,0.19826616585540735,2.2803701257727793
86,0.03740407068229881,0.08069654310452,0.9648305793430225,0.16386369342257326,1.9592004338204816
87,0.054789622996576956,0.09487929466915412,0.7744406365078174,0.33209670027164834,2.71069869182043
88,0.051230911134613734,0.07092973328528235,0.6191719090651173,0.1676042982332747,1.46307998772849
89,0.035115057640630984,0.06850139817961232,0.8724108298552752,0.2818123552676176,3.589067628632209
90,0.06998517514238715,0.10899698434510591,0.6965036976538854,0.2585710407914178,1.652299713606917
91,0.08741629191140012,0.14668517359122496,0.750427665757717,0.18124401394039688,0.9272274694433578
92,0.058021665418133854,0.11376547094224633,0.8768701301001769,0.3781409464530702,2.9145970052797163
93,0.03821384284498783,0.059501299469150525,0.6963390251134797,0.20662090895662233,2.418068237072899
94,0.04008925438043628,0.05997708555646033,0.6690712634556442,0.4734717924417144,5.28178999430332
95,0.09634264163737202,0.13487437970375876,0.6260743453057533,0.20232974833578798,0.9391959021678904
96,0.055014171083014284,0.09754774805337112,0.7929716704091414,0.43518511346379135,3.53764667300947
97,0.03531426651251691,0.06194545449597948,0.7844662275572657,0.5026417292227849,6.365365535607634
98,0.04462128941820487,0.0960990391619999,0.9631455609661359,0.25066041108053677,2.5122255575852903
99,0.056781344870153114,0.09639380772189719,0.7592039504140228,0.3572736595170359,2.8139107697328924
100,0.034969294377547665,0.05573453763664014,0.7127751192489897,0.350312830379401,4.480063530373283
101,0.0415452485391256,0.08078849495271415,0.8696473019967139,0.12661211202196784,1.362915371606522
102,0.07531124801715532,0.11910326083594407,0.7072595251917564,0.34754827875263955,2.0638127695797075
103,0.029985216700998542,0.05892558549638234,0.878843838934129,0.2990741258827106,4.460531884452248
104,0.04168399273124283,0.0793549424474215,0.8513725967043533,0.4779681172948568,5.1279598297589795
105,0.05918218052489655,0.0802738207507369,0.6065938038115052,0.2464405166558432,1.862242123440577
106,0.05267760237240581,0.08271535292812728,0.7022231217837858,0.26827975895078815,2.277597122816137
107,0.0451995486530315,0.0673800041256168,0.666671566593134,0.579330410329205,5.732013781257373
108,0.047989176114965774,0.07507958606789242,0.6996705164021269,0.47511625436375926,4.427632762135009
109,0.05769989679372795,0.10182315527522189,0.7891989744552261,0.31043120068037783,2.4060537561781503
110,0.062296957663701344,0.11007446416688169,0.7901958416419665,0.15466839551466055,1.1103240328640347
111,0.10309103102059457,0.13337312165186932,0.5785786861038394,0.36529335902431925,1.5846592558462962
112,0.029156375885773494,0.04761328192786276,0.7303139144567857,0.6621759531861061,10.156752335686049
113,0.056120519921564985,0.07446952964017703,0.5934333137348016,0.51506473539809,4.104451501064975
114,0.03869008866448024,0.08542639059043337,0.9874323012757746,0.1461849042396889,1.6897318897298677
115,0.059580084626327925,0.1296229699449322,0.9729619353853692,0.17723951770363627,1.3303761227270157
116,0.07674617752949792,0.12585445699745254,0.7333762544967469,0.2633543661043938,1.5346126249856589
117,0.04192346000155619,0.06800091214217538,0.725391759536311,0.38606049844959117,4.1182551150534525
118,0.05145763197889894,0.07420944495773393,0.644947531072038,0.2701636453145698,2.3479676492701556
119,0.045358276971607145,0.04907509912671601,0.483859903755023,0.357186186969763,3.5217060612258093
120,0.04185321562012721,0.0641829705764445,0.6858134223635671,0.15500311153565063,1.6562526390494015
121,0.03327426828728734,0.055177491200907924,0.7415978021687407,0.17239045728182018,2.3169662384533787
122,0.052461698021108456,0.10075216921022276,0.8588692617001163,0.10615011396056556,0.9048844379366846
123,0.030781161061709278,0.05927666994113227,0.8612193880696318,0.36845603315748965,5.353227158704925
124,0.06636996880184966,0.09526038728878496,0.6418827833914658,0.23682831128384824,1.595794642026129
125,0.06693621882006216,0.10331087717095937,0.6902395989543342,0.22077617267626895,1.475047556072605
126,0.03922863118034376,0.0655509807320156,0.747293211607193,0.38882907720324883,4.432722846014731
127,0.04505791350365305,0.07657223298869935,0.7600028711396145,0.3130059149912443,3.1066795990151586
128,0.035838618873646366,0.0668048862636242,0.8336273640525316,0.3493532383100354,4.359417932789566
129,0.05080159571342447,0.07189709964125741,0.632920284984057,0.488655079928183,4.301699428631412
130,0.07755756242536951,0.12405327707095645,0.7153178921248259,0.33622862731528175,1.9387666222281497
131,0.059208719023043775,0.09031632754049497,0.6821746904542344,0.8680921685781009,6.556848828026047
132,0.0758444242858937,0.11562625166422462,0.6817855396465624,0.31679518470965384,1.8679700574565208
133,0.06169556412105718,0.08948376971066203,0.6486423936844565,0.2619098894971609,1.8985102907754223
134,0.05135137509305396,0.08095123981200836,0.7049956296380566,0.29402749046498566,2.5606537497466597
135,0.060077876651973346,0.08462941784571629,0.6299727678309671,0.15054894771936514,1.1206710350023832
136,0.04530818644985278,0.09033425058987167,0.8916425080885569,0.5411014924238977,5.340932023953716
137,0.04690669388652174,0.06706259763327305,0.6393822059533547,0.21647120751258628,2.0638603792483114
138,0.06846699740592231,0.1314143780492591,0.858374088750624,0.4661195772028777,3.044605721760307
139,0.0543546606181165,0.09591897102281134,0.789192084357718,0.2830295526282708,2.3286809709459577
140,0.0605939899647298,0.09373115738044101,0.691782269609226,0.7355414593453439,5.428659523239636
141,0.05738860605882453,0.0967345221066072,0.7538254788053667,0.204484311215885,1.5934898984730872
142,0.03174260597045538,0.06857687823806188,0.9661623974273369,0.33436774324676366,4.710823075325681
143,0.09758799300055757,0.1338188517632081,0.6132476752786405,0.4959157774082088,2.272618495992788
144,0.060578887619336934,0.07587649177421252,0.5601456222421136,0.3048060852372262,2.250180395615171
145,0.02161251821142051,0.03983316631059313,0.8242414581978184,0.4584080854180604,9.485536395186609
146,0.040281915772708204,0.06832289118553596,0.7585271265260299,0.1790687885729371,1.988038434700817
