Inf. Norm,RKHS norm,RKHS/Inf
0.07902474082239867,0.22733915916793518,2.876809930688168
0.07360996801314532,0.21050350458928385,2.8597146591843647
0.08571652393314066,0.20728988695193937,2.41831886595899
0.09013512648235418,0.2401940442848991,2.664821736639179
0.09407247340702897,0.25702747696610456,2.7322283305341455
0.07558246938948021,0.20801881520635304,2.752209829695055
0.05217577768694722,0.18432089404802868,3.5326908810817805
0.0527527906876847,0.17095687348440602,3.2407171498571814
0.08383517342711219,0.24357075511453824,2.905352791168292
0.06755293628122469,0.23271272602012796,3.444894312977583
0.06906250605142632,0.2418367723560686,3.501708614164517
0.06730408190701802,0.2246765257805519,3.338230303638153
0.05175914661265371,0.15554816590945225,3.0052304972011448
0.06928900020732946,0.1973081463326915,2.8476113920290054
0.09700158264749852,0.23069617935633416,2.378272323604025
0.06280726480380988,0.15176990066443788,2.4164386259856925
0.07527599670627734,0.23116742337251084,3.070931418875966
0.06850963415907353,0.18717118988449843,2.7320418826044652
0.06855485413976334,0.1583827174938619,2.310306388676224
0.08814801448900458,0.2238672041239673,2.5396738136613624
0.055253576325676464,0.18230127546369632,3.299357029654938
0.08144563933554588,0.25348993456793234,3.112381910633489
0.06570279849579946,0.1826152352240324,2.7794133492762474
0.07128643674262823,0.17511245936010125,2.456462510425726
0.09760192106417008,0.23669918291340217,2.4251488119560696
0.07288522515887837,0.24190233829109586,3.3189489058144046
0.10610743600734929,0.2634261268329433,2.482635871200372
0.06756302595421654,0.2107269039376147,3.118967822436074
0.08737958588401366,0.18637055205322545,2.132884359289719
0.07198760045407074,0.21743667289541826,3.0204739639036364
0.07464199874558661,0.22890185887812622,3.066663041250093
0.06986476531008942,0.21396367140057398,3.0625404730254595
0.08817962051327827,0.20642182874591347,2.3409244397329885
0.08840513273878699,0.26469295726231645,2.9940903775848833
0.0741297560690055,0.19514441938800048,2.6324708151790692
0.104028142278301,0.2776843718431209,2.669319722159861
0.062047049531298075,0.20252905967782303,3.264120714969087
0.06385738764980982,0.1988186154050922,3.113478686215632
0.07538258674387346,0.16930604107754832,2.2459569031877016
0.06978545205320703,0.20569723061467288,2.947566069470205
0.08190819949078701,0.2409843065093072,2.9421267712814636
0.06477302135563193,0.18067403072261912,2.789340792529045
0.06657260686748667,0.2145961312919323,3.2234899816840237
0.08757723091250559,0.23698467300143722,2.706007834824074
0.05691617925679763,0.16342635332685068,2.8713514410286476
0.056798059825241484,0.16490024285991317,2.9032724597862103
0.07036610541908504,0.18538328798900064,2.6345537654087656
0.06628101954473367,0.2085032413331927,3.1457458374259306
0.08775910423545911,0.2623822187540017,2.989800557330507
0.0709204020342041,0.22632151510949397,3.1912046268483034
0.10213634442896005,0.24771145282165197,2.425301729825912
0.0625434385380299,0.1894417678723701,3.0289631062925797
0.061066560046464824,0.2026068898124223,3.3178042067255977
0.09567906330478698,0.22210561877141546,2.321360714662255
0.08549741478016408,0.2397074461537296,2.803680634906673
0.07741100562519099,0.2080591157883217,2.687720100106998
0.10082460347373791,0.24744943916500378,2.4542565072369236
0.0655126762482872,0.24172342709329514,3.6897199280515562
0.07388421224154952,0.2571972667292618,3.4810855922562625
0.06633798741751579,0.1752104814215002,2.641178730954956
0.09126745237605413,0.2724710204958825,2.985412799441423
0.06042782399464851,0.20839232294124602,3.4486153755875977
0.05911016987805561,0.16871874291329386,2.8543098972877416
0.08333986296098203,0.25200730941226124,3.0238507775114263
0.08076245621199299,0.2498762669116142,3.0939656695892848
0.07474350210958695,0.2126239732295607,2.8447151555437826
0.06736477060144512,0.2029850605628477,3.013222768378183
0.09491815378070464,0.22935959831343808,2.416393378692783
0.07954546280199196,0.19529716289696053,2.455164078724424
0.06077402968516094,0.21817408410692551,3.5899229528990175
0.06916775412247746,0.20839574300647995,3.0129031316741504
0.08241618903669225,0.17676106560679455,2.144737189050313
0.08647443757720945,0.25534153086946576,2.9527978212229695
0.09972822886837765,0.23404287336271104,2.346806676689338
0.07628646943788707,0.1671020242675551,2.1904542902409534
0.08441371340554263,0.23393899180096875,2.7713387121956448
0.0911119722835687,0.22628170047025825,2.4835561650010107
