,Inf. Norm,RKHS norm,RKHS/Inf,FlatRK over norm
0,0.4119460000234447,1.149648932280267,2.7907758109432743,0.252664970081164
1,0.0267259611664273,0.0719551168891177,2.6923303690011533,0.2437521385504486
2,0.0011230945797624,0.0027817767094275,2.4768855264318685,0.22424667899742545
3,0.0032390559199993,0.0096075601835133,2.96616064088057,0.2685435665040773
4,0.0573710733521296,0.1466411327208895,2.556011664987371,0.2314104229830116
5,0.002462388751636,0.0062448933977908,2.5361118928282624,0.22960878226451054
6,0.0069708607488397,0.0157612730489347,2.2610225073794488,0.20470335952452426
7,0.0064877728838191,0.0164780405315216,2.539860877778066,0.22994819941384315
8,0.0756203585747448,0.1842126515847056,2.436019281799964,0.22054682305171994
9,0.0364160679480687,0.0992938177709746,2.726648519894379,0.24685915794436653
10,0.0087921610336593,0.0264721906417609,3.010885553667228,0.27259276984990394
11,0.0194978497334131,0.0460439572742438,2.361488979748314,0.21379916655269954
12,0.1624489157229048,0.42634302964532,2.6244744555423765,0.23760875280206167
13,0.0718264538289223,0.1867443312023102,2.599938062473495,0.23538733215037802
14,0.0398164624376812,0.1018093225570055,2.5569655444994037,0.23149678317626812
15,0.0521645124199778,0.1410487199716276,2.703920988200576,0.24480150390676308
16,0.0158043820993814,0.0397647023699302,2.5160554914378226,0.22779296100169885
17,0.0645295910399464,0.1673506988207271,2.5933946910825805,0.2347949231398683
18,0.0432648509109708,0.1225956092300232,2.833607574016535,0.256542775705318
19,0.0017919294991115,0.004971914773844,2.7746151711377705,0.2512018544998483
20,0.0667104471978816,0.1670007826837207,2.5033677587012737,0.22664426765280732
21,0.0022577973145894,0.0057545153526043,2.54872982416081,0.230751156091216
22,0.0993205768362679,0.2501018173118552,2.518126910641621,0.22798049848468152
23,0.0853361352474255,0.2117504239878205,2.4813688055343315,0.22465257601568378
24,0.009185243107225,0.0228838934158798,2.491375911202559,0.22555857679308305
25,0.0026836345590884,0.0076033003368895,2.833210025239828,0.2565067833302306
26,0.0084841942845467,0.0217392833820911,2.5623273881984976,0.23198222169572896
27,0.0006160037603792,0.0013933944485594,2.261990166588417,0.2047909672729231
28,0.0236226454874076,0.0568104754201344,2.404915886767131,0.21773085397796724
29,0.0250287525844065,0.0654794520334711,2.6161692162903223,0.23685683177031536
30,0.0032918714468864,0.0071078303173,2.1592065279532004,0.19548537386811915
31,0.0373526526157507,0.0879782655148113,2.355341839302546,0.21324263060641377
32,0.0341578623218109,0.0937304385698447,2.7440370151616507,0.24843343833594578
33,0.0458215758618218,0.1137180810887973,2.4817584063830997,0.2246878488191858
34,0.0567015789147284,0.1618288717888518,2.8540452468214443,0.2583931156600834
35,0.1582535344839178,0.3965862590155158,2.5060183351280405,0.22688423956704737
36,0.0479322176687739,0.1341395925975011,2.798526734657808,0.25336670574217796
37,0.0048756725498674,0.0132235315929661,2.712145136433687,0.24554608330261204
38,0.0016367876039307,0.0040420888377311,2.4695255682680464,0.22358033969422209
39,0.1266760765814792,0.3131850424165233,2.472329826343175,0.22383422529114963
40,0.0153393850628006,0.0412581595300128,2.689687973872405,0.24351290733612826
41,0.0099382346011686,0.0261145175559725,2.6276817366438343,0.23789912638935024
42,0.0855545507743894,0.2162139777463486,2.5272060432707213,0.22880248453067611
43,0.0326222525709638,0.0820353394546873,2.514704932660132,0.22767068715518635
44,0.1718157940350768,0.428072460522365,2.4914616431302723,0.22556633859711825
45,0.0186634246091394,0.0443766548964103,2.3777337667535727,0.21526990046352246
46,0.0417872764485836,0.0943126192129686,2.256969757983958,0.20433644083448013
47,0.0211382803861631,0.0522110772278441,2.469977513498257,0.22362125689280957
48,0.0505554382284366,0.1252194022576435,2.476873045622408,0.22424554903802973
49,0.0332803300853394,0.0849869360850596,2.5536686645574407,0.2311982976911099
50,0.0613746602869623,0.1482983609706791,2.416279948064848,0.21875970774562892
51,0.0086281811401995,0.0196495311001656,2.27736654816117,0.20618307945004674
52,0.2298667054466553,0.6645855168399255,2.891177804756741,0.26175493949522255
53,0.0151955738097555,0.0495061027727464,3.257929143877636,0.29495904559462544
54,0.0572323442145928,0.1372546559738461,2.398200840056618,0.21712290221432057
55,0.0333657945390546,0.1089295086991519,3.2647059722090552,0.2955725908034126
56,0.0691636825177915,0.1756247254304713,2.53926221157027,0.22989399872208993
57,0.0058328186321573,0.0156013568768043,2.6747543273146515,0.24216087850388676
58,0.0484456797083866,0.1174579035531532,2.424527930254629,0.2195064449665262
59,0.0242741834358573,0.0604482740583371,2.4902289388257737,0.22545473479326064
60,0.0689348479581552,0.1704197902608006,2.472186351440837,0.22382123568382808
61,0.0084135063852896,0.021850113757512,2.597028249210717,0.23512389003578799
62,0.0119374630325521,0.0393910924254273,3.299787594567816,0.2987487316560449
63,0.0092111665986556,0.0328316971008154,3.5643364767289305,0.3226998620672157
64,0.0040655334956286,0.0117883777091354,2.899589370450528,0.2625164868706952
65,0.0584964385691925,0.1677833084903392,2.86826536100786,0.25968054430676035
66,0.1322911115859671,0.3179882737560664,2.403700973889141,0.21762086093418173
67,0.0077896648811894,0.0199558553676242,2.561837469518585,0.23193786654254292
68,0.016825448549899,0.042273263984206,2.5124598526355357,0.22746742716023438
69,0.0039490493486258,0.0097930986762161,2.47986231917404,0.2245161851491519
70,0.0059077548423845,0.0147974151862456,2.504744286286776,0.2267688926047089
71,0.0102020907415949,0.0243898155380552,2.390668359634912,0.21644094347979073
72,0.0091785043033395,0.0211151466550153,2.300499728189125,0.20827745916221352
73,0.0002104068365765,0.0006911131160173,3.284651427026617,0.29737836743547785
74,0.002217461048637,0.0057215655447275,2.5802327162609004,0.23360329392999465
75,0.0128030672151765,0.0338033915127848,2.6402572871534136,0.23903766323663037
76,0.1114361728605521,0.2982694640578902,2.676594649666725,0.24232749346099047
77,0.0019142707522556,0.0048495006936505,2.53334105843503,0.229357922705559
78,0.0702860950991949,0.1860363686783629,2.646844563150213,0.23963404718338857
79,0.0247088064874662,0.059219465566006,2.396694700573478,0.2169865427525704
80,0.0162531156172094,0.0435448638608038,2.679170251806783,0.24256067752224933
81,0.0083119277707726,0.0189692485590874,2.2821719680709034,0.20661814172662202
82,0.0471433799757586,0.1456154774498494,3.088778902249385,0.2796449022755395
83,0.0136154251554904,0.0411037805827139,3.018912748834639,0.2733195179530144
84,0.0310342806857129,0.0760058871984217,2.4490945341424366,0.22173060077723986
85,0.2113752006737448,0.5891268826542065,2.787114480678918,0.25233348881417245
86,0.0146114300601233,0.0351967874635174,2.4088530225097093,0.2180873054996922
87,0.030850459320976,0.0748149994020014,2.425085429802099,0.21955691860397472
88,0.0030122932193023,0.0093501923162343,3.104011341365935,0.28102398251500355
89,0.0218307196587313,0.0513346472214627,2.351486713399812,0.21289360390672193
90,0.0272880646311604,0.0723870749702941,2.652700949983631,0.24016425953446568
91,0.1272699587299379,0.3242671793229163,2.547868975199395,0.23067321848826436
92,0.0111403505133709,0.0264502735041771,2.37427659681182,0.21495690300365008
93,0.010307772033616,0.0288142102309047,2.7953868340253165,0.25308243249591594
94,0.044082504951187,0.1246451403247944,2.827542138606125,0.25599363698536387
95,0.0061932991797025,0.0180027842267517,2.906816497054232,0.2631708001695053
96,0.0067064754344599,0.018768231851656,2.798523909476977,0.2533664499623237
97,0.0294290162843522,0.0746542972195346,2.536758160660275,0.22966729260482507
98,0.0729867455862382,0.1918179010572639,2.6281196608584154,0.23793877418482742
99,0.0065061115432105,0.0176900886295452,2.718995595457585,0.24616629472107437
100,0.0448087907823107,0.131928484210165,2.9442545069135537,0.2665602783224661
101,0.0079994241221901,0.0214893490037803,2.6863620025058688,0.24321178803714286
102,0.0561433911484615,0.1512704423020716,2.694358840955351,0.24393578777214822
103,0.0348739400358525,0.095280426080493,2.732138266640906,0.24735617626164785
104,0.1162392252566425,0.2939034844237275,2.5284363671112167,0.22891387281744927
105,0.056057556439469,0.1542720803756503,2.75203005935932,0.2491570945555326
106,0.0395813458678051,0.0865540696773409,2.1867389240986523,0.19797803989348578
107,0.0473318564584957,0.1141349480189367,2.4113769574835757,0.21831581183551402
108,0.0467930883128264,0.1476220451510533,3.154783120194026,0.28562064338911053
109,0.0073218426738356,0.0180651927375772,2.467301407900023,0.22337897367598492
110,0.0145322496883368,0.0402583486000788,2.7702764171736534,0.25080904217281197
111,0.0027716284985822,0.0068384974243194,2.467321081385058,0.2233807548296298
112,0.009360766223873,0.0214537068088024,2.291875076859456,0.20749661991972532
113,0.0185556179798762,0.0484174236706182,2.6093134555328468,0.23623614035544827
114,0.0010484409589378,0.0032256746184774,3.0766392623056404,0.278545830916545
115,0.0114358260542869,0.0278715681329733,2.437215116832353,0.220655088868521
116,0.0266762910622549,0.0701159781164561,2.628400550617217,0.2379642047486962
117,0.0035275951595997,0.0115643277156178,3.2782468487483816,0.29679852416297015
118,0.0860685743868432,0.2041107104348279,2.3714893837724467,0.214704560591751
119,0.0072475253407368,0.0185268187925612,2.5562958280981563,0.23143614990224426
120,0.1519629227827017,0.393196707687084,2.587451599949369,0.23425686095032433
121,0.0078778513361079,0.0283812291227028,3.6026611714057357,0.326169616891632
122,0.0072475035372344,0.0230245451124727,3.176893256303071,0.28762240105684456
123,0.004493660726596,0.0121828061272525,2.7111094647505816,0.24545231799412698
124,0.0323674680013506,0.0761113171090645,2.351475781358261,0.21289261416618435
