Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5
0.7879531626665485,2.0030269473405844,2.542063465500981,-1.7318378889206327,-0.7642600474727228,0.6633186533516393,-1.4240604039196347,-1.7674980321524283,1.024682355304508
0.9444981437502951,2.1745400028223925,2.3023232149382538,1.444704545381537,2.359099598630202,-0.33473273695911,2.104602307247178,-2.8610919060440714,2.7576148615870144
0.9999440017379839,2.2360679774728007,2.236193200405556,2.715721841418433,-1.5712605953217216,-3.1310097631851606,-2.3862624109949215,-2.368015476024179,-1.2778923084510705
0.9328381109999484,2.172053736668244,2.3284358894170056,1.7449020415851315,2.2907600725641277,-2.7730076899289315,-3.0688664762179103,-2.78720799374139,-0.3075561029340603
0.5420537643901756,1.383277835170023,2.5519199866202316,3.009081240017318,2.7789492225276025,2.1436754725729736,1.8395434600242986,1.6988048942718637,-2.02896724352623
0.9991286019356476,2.2344572811671086,2.236406081097283,0.3969947113297496,-2.71222039764792,-3.099842811685099,1.4664141445173513,2.7910969361565874,-0.17840568755464536
0.9646402174404473,2.1665411584542555,2.2459577356238607,1.816749090182249,-0.35181162873838145,2.8748712416006184,3.0417186924843502,-0.7245536813938163,-2.0295731303365496
0.9891310698676672,2.2119772036935403,2.2362832096553937,-2.463238749861414,1.400191555429286,-1.0397322684306705,1.3933028631379774,-2.9321371324305487,0.7737491032610371
0.9759182558036397,2.2001464053678355,2.254437184962874,-0.882211556507972,2.529433400409755,-2.921688016034981,-2.1142593817017645,3.0946954021312747,-1.9520396754459288
0.935505316994074,2.1243563553339415,2.270811631685679,1.0322698178384293,1.234527368405164,-1.2404405598463495,0.49662984436596735,-0.023989088089567012,2.4564212869651287
0.6500124217655077,1.6118860589248627,2.4797773164808095,-1.9517736768791367,2.7190363805294737,-0.8631955441119317,-2.154589451887962,2.215550947774198,-1.0122838455990397
0.7056495896829977,1.6304410733460177,2.3105534208252974,-3.0110472524486758,-2.342797943863687,-1.7658117833264642,-0.23290152708634837,-2.479406583572608,-1.9205456755154304
0.6014930615685585,1.5237651256783808,2.53330457662262,3.087401145765117,-0.7494463397642157,1.5474167278840651,3.1210504900873266,1.9323485382298555,1.8377292923860553
0.9734467588178058,2.196060469853889,2.2559636158436396,-0.6084875133054672,0.6047221297239007,-0.23096143780993073,-0.736472426502087,2.7523292766252743,-0.3285850536540309
0.8854928133086383,2.2359528745097372,2.5250943213814616,-2.5084288144114946,-1.560641486350141,-1.6112483501824446,-2.815915814566396,2.110106434467972,1.7692169667976838
0.9421908658832227,2.107180456746186,2.2364687804215615,-1.7336226861838473,-3.0883257447287753,0.34168659908474686,-3.0018345187350235,1.431614314234781,0.5314304028734469
0.9316618253894348,2.2258714096869427,2.3891409404442734,2.589853334906012,1.4208885731437917,-2.44876473178765,1.9337060304441591,2.238332544959352,-3.0519041830605373
0.9764599485919326,2.235274276539003,2.289161250046452,0.02041199729915233,-1.4469665295465224,0.2174074113290092,-1.8411797999317803,0.17409743646533826,3.0197691847322687
0.8541390322121724,2.1879575324358256,2.561594131542189,1.9210024027926629,-1.978755799405905,0.5469033098872966,-2.4927929633087094,0.46615472504995603,1.4098713783501235
0.9932120382562176,2.23593730399283,2.2512184889728735,-1.1825172375195558,-1.477719679692048,-0.11658177455295293,-2.0963338368306808,0.821035238839849,1.734221306952037
0.9421467760917038,2.169977942302508,2.303227052693638,-1.6144357245471124,0.7670652033470855,-2.7997744976324213,0.7158248292859772,-2.8272530421040276,-1.4396758677590507
