Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.48597368301674415,1.1771291101235066,2.422207521231039,-1.6639920455895576,-1.031490875556531,-1.6220870342644076,-2.2913501313331093,-2.768365847534435,-2.4517727559887024,0.5340898430871737,0.570576926813207,1.537959856771641,1.3333323622927802,-0.1322206579009051,-2.189337230441394
0.07492840611994653,0.16275938266616682,2.172198650610813,2.5704121434600893,1.3671624770297788,-3.0332307232578475,-1.5446962649405496,-2.087775154183775,1.728598406218616,1.2583845246354795,2.8519087544801893,0.4982117918960993,-0.9418467686148633,-3.1201124230214563,2.8914827347192693
0.34979982170996815,0.8380471702716659,2.3957907301808787,1.4349784991003336,0.728605033678809,-1.9448953236836806,-1.044197067559204,-2.363191012373828,1.43342659342097,-2.188885665148238,-1.516380396649555,-2.702792964721929,2.8227200295550645,-1.5941062113956421,-1.4012985427274447
0.5610451243857472,1.2493546147928416,2.2268344567839904,-2.9998712030835475,1.476669964286116,0.4342153605916552,-0.8009321952964785,2.1002601125509655,2.7837244253016893,1.8842326090518746,-0.00020735144927463978,0.8691829393731565,2.2498197812516434,-0.35869949824281644,0.46023134963323775
0.9494874808318277,2.1067658716760373,2.218845339414418,-2.2971053129415444,1.4850502819714801,2.9863339545815526,0.2800087270173295,-3.138165288933039,0.9647053042640774,2.7709663438784835,2.1904925753278333,1.8163154655004607,-1.1609461379640258,2.6501985306884457,-1.232734465955787
0.6743279803111291,1.5275985345847138,2.2653643022196603,-2.465080951012227,0.4462065261152133,-2.5165205301118516,0.5679069155600054,-0.28700217747924794,2.44500884209791,-2.920204427839809,-0.6692682784822774,-2.3662296349965692,3.121794271988896,-1.7934387561818952,2.8980849960718045
0.532424357825141,1.173129884280718,2.203373807075141,1.743664336276992,-1.7594232008377992,-2.580791754806583,1.3901837380550077,-0.841731151242803,-0.8010912502645122,0.97848713404814,-1.36556794516993,1.3751482666543362,-0.8435402450482314,-0.6119079883992113,-1.2556129670578213
0.646674163673746,1.468665085696862,2.2711052461929175,-0.5909569639518799,1.8164591169374766,0.897040049807563,0.39350137707007793,0.7722350450063162,1.284405577998891,2.551665697839262,3.0852435106831244,1.223591153116156,-2.4657478729634708,1.6662361722452843,-2.742332561020288
0.5847552727767208,1.3351369400082729,2.283240531835397,2.4450632361338647,-2.8738937371278834,2.262893670483411,-2.8150709366182896,-2.8857088667904787,-2.6676865564710837,-2.8331436045972462,-0.11726980424992073,1.6190689796744513,-2.1238522673393954,2.56083163769177,1.0176460796982711
0.0571929666201661,0.1306554564663329,2.284467202655372,2.862008462885653,-3.008983031510169,-1.536219724466345,-2.704990245172524,0.8732862016339862,2.927621067517948,-1.5797017968569198,-0.7755777802304684,2.390677221265814,0.8939980045512046,-2.8117158947224064,0.9917461447902252
0.08587102811697432,0.20055375682310866,2.335522949019691,3.1192736648439627,-0.005993256840980621,-1.6659205297356552,-2.0866216813118426,-2.7553353780470653,-1.4340783191516888,0.3526701107929213,0.08360851920932122,-0.47323680405170654,-2.1137572992831624,-0.813585074511959,-0.6566871142464752
0.5476308048894333,1.2103540770086922,2.210164341016322,0.4185617278999776,-1.7359299532300003,-2.549318127852714,2.6261030348583416,0.7095726925583099,1.991328784119215,0.9542669551447434,-0.14387961694701312,-0.38050629489156185,0.3030704945828324,-2.4178661797848595,-2.736298348526972
0.33625516782218084,0.7635895039532858,2.270863252151083,-2.4547381795391097,2.4847683281443373,-3.057960882260294,1.915191913143179,-3.107754075125543,-1.0332147557176534,-2.380978112284599,2.8423622398998942,-0.8163949020927923,-0.4107241124774892,0.49911034836601464,2.278886909445321
0.22152833190142873,0.5305501028818282,2.394953721395338,1.5569959236239885,1.197285895056976,-0.16382123968662388,-0.47121338357845177,1.676497712916647,-0.2608728190498648,1.2769303589105894,-1.4577786925050271,1.8714235823827776,1.8259479156605343,-2.366340228751307,-0.3173017725040359
0.25930090814881784,0.664949833890898,2.5643945431508874,1.4083677550580989,-1.6942805228372662,0.2903770607923657,0.6594841701616261,-1.8070769680424152,1.6441717109566998,0.8328019084829861,-1.469856605849911,1.9596502888154,-1.5386309825084052,3.138857444234067,1.8755463027593962
0.5937435966598344,1.2768519312073863,2.1505106554250824,2.7784731874523727,-1.8764576201057572,2.1361959041973773,2.9289535203057726,-2.3774051025232463,-0.8115503016950032,-1.2650030874004101,1.5710499308302879,2.832310366787257,1.7608510023527035,-2.670760617424084,2.682895413434645
0.38221018330769,0.821245856206757,2.1486760219196746,1.6377539209502823,-2.502752385775772,2.352670860037426,1.3781575928062484,1.7693076850681804,-0.7784392659673922,0.3617442726291933,3.0796278171232068,-0.18939267699659634,-1.8058641292928947,0.32340441343140824,-0.5444795567072434
0.6650170542533599,1.6112024389558384,2.4227986765915306,-1.2805744696524428,-2.2760705700295154,-0.5234987083058971,0.7196967666567526,0.46047081441759063,-2.708964497699494,2.3429329582250213,1.4988471663732064,-2.402530398104647,-2.9979387699813795,-0.7202231138024118,-2.2546932571814606
0.2880504105980726,0.6674885197366656,2.3172628650338463,3.0673186632820926,-2.9391472853888088,-2.075626447559501,-1.5243579719048268,2.3519362131753923,1.7224892619018863,1.8064433941896336,0.4218498012425478,0.9036942519382123,0.98065122427903,1.4146609758479647,-3.0636664601552677
0.6296923171636389,1.4031104378476378,2.2282476689055897,-2.7598573288254675,-2.2067479909417553,-0.9002545491758003,-0.162229292756344,2.5670227129891288,2.507855754349581,1.136226596628469,-1.9236137142738867,-1.0603203482995363,1.7453620383547852,2.46364313221211,-1.6293620285636161
0.36028372508689166,0.8384007028748113,2.3270568290938187,0.7391487527748652,-0.5200931082252831,-0.00692740169910433,-2.013926666169456,0.572971513678755,-2.3891514206361286,1.613122918415594,2.3221409449805677,2.0128624006156652,0.5734184734611469,-2.1817326706988123,0.15187608202890646
0.5269311636150646,1.2595697622637536,2.390387681044233,-1.3078822628993434,1.7477123951835143,1.3357377583392847,-2.476884219715406,1.4420648253771935,-2.5945758337931406,-0.004270720645802584,-1.1005870808467324,0.3386810401541207,-2.350592209020941,0.4344011457721981,1.8492325358732842
0.6543149396377218,1.5681421791530754,2.3966168035553603,-1.718931544551575,2.3866253352847417,2.8587342062238355,0.7640377487138457,2.804419191307481,2.515355540260498,-1.9591273366671518,-2.7511738861482216,1.6533753906706634,-1.2614320725858343,0.2174671293223982,-1.0234936012463969
0.09877961966548773,0.23090263678443343,2.3375534099683084,-1.2497873372312531,-3.0181933005003914,-3.0111183446715435,-1.6976805088222067,-1.4183986598283471,-1.0976452231771456,-1.472975478410637,-1.611699500641577,-2.077589650987541,-2.1923936181026225,-2.5939437327241763,-0.7347283579466897
0.5722828724294786,1.2831585835258335,2.2421754089520736,2.670378536995881,-0.9786942154428719,-1.101683710768346,-2.1816525566710427,1.5110748667519083,-2.7346267804993687,2.7789711025575468,2.649956974861391,-0.50949039780539,-0.8715035374426692,1.6755017539118642,-1.0405350201542496
0.4734988269883209,1.0288014910183927,2.1727646033720136,2.6249472601093036,0.5825535225153438,0.9092051186328982,-1.2241826982952961,-2.825977659643658,0.4981588257931753,-2.1932269988511863,2.620361008061841,0.40829674167149355,-0.33159417878847286,0.36273269069086167,-0.7153574867524215
0.6590810283673261,1.5115606526033998,2.2934367513928207,-1.025274315400782,-1.7677419987473513,-1.3262134817187785,0.7457214210173362,-2.516646474398974,-2.1880357468948404,1.4116854658954505,-0.4949737250175601,-2.301023695231727,1.6226053626148058,-2.439942896921925,-2.9479390683801134
0.2903484334109617,0.6727537501246784,2.3170565868783486,-0.9471272391087009,-2.5060745221841643,-2.927318628122104,0.8102209880167468,1.3566725590050375,0.7193018580790786,-1.0894496112434116,-2.4948875935298287,1.272043198872554,0.45921224545164696,-2.4636395421492003,2.7238283657707267
0.4408803718451494,0.9354139832115567,2.1216956865117655,-2.3263717458208175,-1.1078703026145926,-0.42389965306416544,-2.8635920697148096,-2.097866409785539,0.39323884111811847,-0.032760676795710264,0.9970453463817082,1.0686948891278538,-1.1363796157692874,2.699792207089831,-1.1587615085876783
0.2590468145362807,0.602761421268604,2.3268435952304847,1.6736386863719819,2.95020423759804,1.8294559981304648,-1.7951989992510684,-1.988597845599951,-0.7270995598540071,3.1061510358525037,0.4089643407000998,-1.476728394830894,0.13188789816948443,1.628318084758786,-1.5068579624563272
0.06534315742344372,0.15048773413325173,2.3030373809157245,1.9071247617858251,0.0023344235058080365,1.7672826231482253,2.5080520390431236,1.6527079421773703,-0.19518031347520903,1.1588996502746882,2.6688999509760656,2.687637511930639,2.996186095078518,-2.551966536949023,-0.3115073871409795
0.3886005858120737,0.9124481946915386,2.3480360761288104,-0.7591747387418035,1.4850539242539549,3.1313730581439563,-1.0799118280938202,0.6016787304271163,-1.7881762836175363,1.4449829756545318,-2.5664778862216204,1.7446584613642715,0.6166730585453624,2.037280255070031,0.5258986928552187
0.08525033910015041,0.19142156099706673,2.2454052736633514,-2.749488469289014,-1.2822520014028693,-3.0425153624465575,-1.5900941333830563,-2.3735902865855536,3.1163135422077044,1.9472778472152248,1.8087147828985541,-1.6572162904727135,-1.5205865513092927,-0.9377251890726481,-0.9868090578873852
0.4891974020703421,1.2633917962771688,2.5825807556016103,-2.1975418814043324,1.4199253037089807,-1.5556527011361185,1.3652521088604797,3.1050060359507734,0.4615023316787119,2.801028458289702,-0.48619758159619986,-1.8095536380920856,-0.36204777297639845,-1.398685818797453,-0.8904266053310557
0.4550761474255477,1.0339335407995154,2.2720011730974563,2.5171030994628563,0.31160405820137926,-0.3047204417948839,-0.7836297984276928,-2.12372260935408,-0.388726999754601,-2.614860560759641,-0.7482106092882406,-0.9274581706761129,-2.8744526317079617,1.741949916361973,0.7859964855425678
0.39036495526390136,0.9523919863167836,2.4397476604244117,3.105495207759815,1.2455230141583176,2.130742755591341,-2.391730540698635,2.2456995591506486,-1.5269015252965616,-3.0025685030787836,1.1601156178428527,2.621022413321354,-0.1678964406664818,-2.7228464064122706,-0.7254279225042932
0.47221704881846716,1.0819795918110295,2.2912760022499135,-0.7448176229099084,2.984347779495514,-0.831028941408892,1.0804597906322257,0.4142691819465103,0.570721811361969,1.9253631336462842,-2.8308684913835642,-0.7873898083019961,0.9517136267136692,1.2215166500593027,0.2561143300949418
0.2511397098598237,0.5381373698531355,2.1427808854024026,0.8469310325001462,0.13854397265418594,2.9800008208093622,1.9187193364481354,-1.1228244635860691,0.5999790206089726,3.027396269240855,2.5227017983671853,2.2383064655835385,-1.9152449465637833,2.338089375726166,-0.6558203040527104
0.15807403798664899,0.3482173906441262,2.2028752797061895,2.0280803340423343,0.0442978383117727,-1.8551541136981267,-3.0747040817113023,-2.170895248889412,2.9628247266386225,0.028848540124396305,-0.75975443908017,-2.232081512466857,3.0774701152934663,1.0016828610704476,1.6752635156225297
0.7960120718393479,1.771151877108565,2.2250314282495216,-2.2889633756409253,2.8634584308234876,2.744610374755429,-2.743817723974275,-0.3590453514098595,2.06686338928158,-3.0256360645046865,-1.883709095481734,-1.1515822356653933,-2.6355057110167284,-2.9647324468437337,-0.5255680348280545
0.4862457575708437,1.1477200688089328,2.3603703496409745,-0.8123266287782194,0.48170407723213327,1.0108600960845813,3.050716289161942,0.4888397932394457,-1.5593905764135179,-2.131949866006763,1.2573951282540685,-2.5351501375111423,-1.2247491271747002,1.0039567465949828,-1.389234434623923
0.5145531163570997,1.165471555355094,2.2650169988403244,0.4242472819590315,-2.7888528718730856,-0.8070785639294713,1.1358248016149002,2.9853175904598652,-0.8247837386078372,-2.373742218403213,-0.2928585062130771,-2.225267198146232,-0.5635557283139367,-2.387717022221958,-3.1074853870139205
0.5043877705046236,1.0743531251937057,2.1300142232212536,2.044431061039986,-0.33018175335803335,2.3514263747468203,-0.8535809238076681,0.5609935693740526,1.2849452028614676,1.431784450031528,0.5150961861267529,-0.34927210849675827,-0.19346579940241382,-1.6390412685739386,-2.633269356595619
0.837335145332275,1.852925525653215,2.2128839760069177,0.4399620509444757,1.1367852289950156,0.19239027769591566,-0.043566861536402435,0.5473923605898849,-1.1115504097937245,-1.4958113315775223,1.5604886011548436,2.20962432463695,0.08869344745743613,1.4689937978541865,-2.2512915333571812
0.8247384904512248,1.8282648183395727,2.2167812458216978,-0.4222112878034294,2.9196508625178703,2.5513143748220406,-0.08366766851570961,3.0544533615466065,0.600662123846424,3.0819419565329893,1.704163734166781,-0.5528649034678876,-1.8612661669159285,-2.1688339769475875,1.5335772947380208
0.6183539988653503,1.3809055677919182,2.2331958236314686,1.3496292600754982,-1.1227515740005334,-2.0929384786839984,-0.5021079030225497,-2.302661497099676,-1.1442437274705481,0.5487558946209457,-1.690200588689553,-0.2870308927617211,2.7933089613565727,-2.471821571324684,-2.11610699915216
0.12274328012559302,0.27255421766726023,2.220522519753245,-0.6449572385019526,1.516763282612775,1.624485274828242,3.0225713656552333,-1.521176713967613,-1.5358128980589978,-0.9971605248330002,1.881932541684824,-1.8410965723086004,0.9534572225171569,-0.4195559933675512,-2.319087946676945
0.444996913311723,1.0238864584502851,2.300884405760016,0.30869254335201823,3.0982102522507518,-2.7299755338190907,1.1190934810772264,2.605707118018885,-2.393746797446491,-2.096005852336427,2.8364675327037085,1.4783922023156633,-0.4151700201639854,-0.8258627854119602,1.5494562018318785
0.30829356677042896,0.7322300780988142,2.3751065770505355,-2.4714267346073266,-2.5721664471365293,-1.2992380952242655,2.4387824393869977,-0.39535241118619746,0.6110669071811894,-1.2461670547139778,0.7032783898635873,0.00749247809723208,-0.9413728416490836,-0.6664748021252369,2.8894158352217483
0.6393257166629961,1.4978943107562432,2.342928294163739,1.7101942489049824,-0.8457332406961879,-0.6840763678050221,0.0033078209903893985,-2.540888207194937,0.8220233355736153,2.0146032506488476,1.1149114651052114,-0.08836983450223101,-0.6400549999357503,-0.9362645486358363,-0.6974839268872999
0.4564323783740616,1.082790881010368,2.3722920027443464,-2.662228123104083,-2.1719991952284516,1.325234894511392,0.6995590479129072,1.4068899779085537,-0.1870444725288003,-0.5907985759932446,1.1359156662468477,-2.273233458288102,-0.4982463326499911,-2.8640014971842542,2.3925554481250932
0.2995426341562865,0.6736485267860651,2.248923692226692,2.332350071209347,2.786806378634221,2.157940388238008,3.0859179330993323,0.9985239416911655,1.577382377102034,-0.5138966697595917,-1.8075792622425322,2.4289597626768265,-1.3713762456799061,2.133879152756249,-0.9454844610461288
0.17969803416932772,0.4546660313695781,2.5301669741203217,-0.25697457226615317,2.7527096392662074,1.5769110866902674,-2.776458771847317,-2.6750374171034643,-0.3727545966460961,0.865635824507609,0.45682912229964945,-1.5956038616113004,-2.961852078695654,-1.875905163654802,2.4743214542827454
0.7288552853521448,1.6208332868626063,2.223806727393771,-2.0524152046668718,1.7953651845384169,-2.0757471780075107,2.115485061669597,-2.7714646426514085,1.8921883015167156,-2.9856837983390587,-1.0610216585752417,-1.4337683596943422,0.7932589408341881,-0.3665435266482606,2.0561037928293002
