Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11
0.2914587218439305,0.693436135697831,2.3791915757770674,-1.0855986026020754,2.7724634762062887,0.8868479280213624,-1.4490477343999315,1.2901939108729605,-3.116062554888345,-1.3584551356737407,0.14803682245948924,2.672310062094602,-0.4903181460984398,-0.47938421159813593,2.360218047819936
0.6815593549524741,1.6700671219667806,2.450361967496193,3.1212169191474493,-1.064011872103332,-2.4741105939740597,2.513885720328936,3.102115327675243,2.2002928611033346,-0.17949811015033879,-2.313728992575662,-2.7557061294381153,1.4979670822475493,1.2031797235673114,-1.8903293243362844
0.278095276219771,0.600128875390358,2.1579973725123356,-2.342668271358005,-0.35516566985291886,-1.705673406467707,-0.7565431038273771,0.4510525796398217,-0.9167731947119369,0.6898414150553798,-0.587200387449978,0.5024576778780325,1.9030470285314331,1.1520954283915694,0.3579370197436398
0.9111676089761808,2.016747307052768,2.213365891396046,-0.3505509460789269,0.05336193331477057,0.28152886760216944,2.949332331327569,0.26029866372222754,-1.702529193373812,-0.6553482872598004,-3.0310311027111823,-1.198539632564221,0.02522817235101593,2.1106776017948796,0.5271407835447004
0.23871847742881033,0.6535123172788918,2.7375858137071925,1.0432236744600187,2.8564796087261692,-2.4637222102691654,1.4612212564974767,1.6491887751895815,3.0471258643087635,1.3869944498839057,0.6147165804849148,-2.058715622732101,0.9499024619400203,-0.38092996452521977,-0.7110590797165104
0.4313016113286831,0.9979003668699475,2.313694965793845,-1.9193638619299276,1.661098928916049,-2.2954391885141128,-1.7348077095835672,-2.6141593605195528,1.0280216150450068,2.6163251883999408,-1.0102743815412065,0.06826004279241538,-2.4681815303553667,2.639458055183507,1.1482354793423752
0.6805285576134035,1.4711380044503637,2.1617579277049117,-2.1645464362363267,-1.0046021110750427,1.4296526947387624,1.467894483229669,-2.2345949025426926,0.19081656707453565,-1.7095935257113777,-1.7351866532706433,1.6543235847549402,2.5233573128318216,1.2697230294452702,0.557881242643389
0.3585736567880599,0.7641354796549488,2.1310418799298523,0.38907451147068617,1.6363520569912193,-0.1416280899616451,2.3114335576531957,-1.3487245714393172,1.8632636643859737,-2.811591820805797,-2.157013136934358,1.8227364393438918,0.17176019018902444,-0.29134487004624887,0.23622069875770757
0.6473245634029462,1.3766357625369066,2.126654603217921,-0.9871832032112766,-1.3353719150367427,2.018410715890189,-2.5195246938541023,-3.0495912870721558,-1.0281480645446663,0.9350505653971029,1.6114593269511825,-1.6080004698920136,-1.701474832394952,-3.1265604630026056,2.8639829217753476
0.7878177197024239,1.7650922970213945,2.240483112880615,-3.085831197063521,-1.957031979584274,0.035307643778226705,-2.649612165984673,-2.677848010303869,-1.1992541696139516,-2.7837744861435323,-0.5587974823870736,0.8811136103819974,-2.180357491038402,2.5482184728426276,-1.9353656589419501
