Inf. Norm,RKHS norm,RKHS/Inf,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17
0.39433547974417127,0.702023737744449,1.7802702871166787,-3.0580396080781833,1.284062939662875,2.9445632777061626,-0.9070806425993259,-1.1284036710118808,1.3246704764896453,-0.016997865314583027,0.7054578662010034,0.07361542603375115,-1.025179554642285,1.979760292287847,-1.3729119907864027,-0.9086016735426612,0.28735197183933936,0.49623202257701493,2.8430578804521485,0.46276917300801435,2.506579517118446
0.28073517737392395,0.3816581206217828,1.3594951804469981,-2.8321365337195985,2.53380037911513,-1.032593668593718,1.1725082725350688,3.0097751574712124,-0.4070173957152079,1.9906917267833224,2.054146616956638,1.5653618509860046,-1.4871453165423927,-0.7196713784492381,1.6485318240950253,2.827193036196599,-2.0157096230799896,1.5968789247707935,0.24399795086600884,1.214549378986181,-1.189653274460065
0.5481384783359166,0.8609546471576196,1.5706882132620499,1.7489380293605912,0.6353498022725375,1.4024057675243347,2.5577874889494208,-2.604477902490768,-1.3065536426348232,0.6633842722998442,-0.09444189343256815,0.7177938755324842,1.0633600613634444,1.9177970749496378,-2.4889154772945306,0.6428137659398239,-2.397226155736579,-0.5932794828964316,-1.1265443028165598,0.5092380837481416,0.14728939280057185
0.49636363600537114,0.8983171222797535,1.80979640150358,0.21421195893783596,1.5503643177581026,-2.1951755375220907,2.635755329294618,1.541440811887968,0.8226606850207352,0.8186378713706381,-0.13607474380446538,1.3080752671447566,-1.3356329232375912,2.8710463225964027,1.237537885270184,-2.202707529136392,-2.860887087740289,-1.8702963205599588,1.7793679700963843,-0.2256549154638514,-2.097920610618586
0.6921798463654363,1.0219703332929504,1.4764520213340642,-1.0305995955862985,0.09957827413184717,0.5666124704875228,3.023439199861837,3.0422849941856276,-2.732892283264531,-1.8511808768576257,-0.15997641179495892,0.6109823283418452,2.2999980075288544,-0.9827908215026708,0.9759092272937044,1.7255548578869382,1.5010658507078976,-2.9478021397969707,1.5345478156905275,0.3932454295731813,-0.8477316023504473
0.11537723133756891,0.1639427945363008,1.4209284850720636,2.942411496091003,-2.7110174570234586,-2.9923508441855766,1.5047756798686,0.2576536969707086,-0.2532816161615825,-2.1529632197293394,-3.1068824712900702,-0.7906480381881864,0.6886541790614693,-0.8464828395469279,0.723028543877569,-0.6476039910393605,1.502353346115668,2.9145814783348962,0.2754008280468856,-2.3495630798497973,0.2543158176705229
0.3528184799979753,0.5700080514853814,1.6155844543308855,1.4258461327002347,0.29147710773735636,-2.280606412663434,0.6752168179870548,1.996003249182654,0.10838959992019692,0.16696797858608559,0.0981251778724217,-2.4314847532518566,3.1322326929253315,3.1148966814810173,1.653444383452375,-2.264160755268831,-2.245890224348721,0.6364771316867661,1.1469662978730915,2.815224487865623,-1.3330070197932145
0.5389078061876207,1.0627876198517294,1.972113982482785,-0.34139280004731676,-2.0757373477473227,-3.072234485720891,-2.7265752334013067,1.2305254728522108,-1.0092847165462802,-2.5428012009551333,-1.4253519223965772,-1.7119415406817455,2.1418590027300564,-2.494077364673032,-1.736974725109302,3.0315218467825815,2.6685304257255726,-2.859994950906348,1.9586119926528767,-0.7288076262060175,-1.6803949157304547
0.6537255006972307,0.84618861808151,1.2944096829311507,0.9969402517094581,0.8656425345443823,-2.3836702972788855,-2.4008366844157387,-0.06431058943744361,-2.5163053275897456,1.1242449131504344,-2.02628746295027,-0.26870825942836873,0.040352920077868504,-0.39817572884721253,2.15234202844586,1.7592088934891406,-0.844441911094727,1.068205152436132,3.108733754238451,-2.628890399372553,1.6312313094206656
0.4575833985183559,0.7748031253635926,1.6932500782860276,0.8000481313856902,-0.5621602404317367,2.095522330262071,2.2418359330777813,-2.0565141387472208,2.6132171866498037,-2.8105789324712256,-0.9176239414795426,1.6666884072949326,-2.5264529165986374,-0.39673646516147665,1.0069127231686386,0.6235917631818433,0.9069595837079545,-0.7526277767869725,0.7504762618638834,-1.2789805923886186,-1.076611690085986
0.6563256585681129,0.974155179358587,1.4842558212395258,2.6943701869260215,-0.283990424946706,1.5111414485258177,2.999924085289625,1.1737207536061023,-3.0725722297485105,-0.24058399540687603,2.0333171825823086,-1.8005934823130505,2.5347865186445437,2.8396796973729703,0.8034825781730306,-2.7189334765563435,0.24539573981380736,-1.5415233907463601,2.633372876407888,0.5324326912611745,0.21192568786785415
0.29405540073468656,0.46133612594612555,1.568874860973457,1.1692320885297818,-1.3298849362740974,-1.4900451740638865,0.39400309131794886,-2.986205283401461,-1.849637434883512,-1.2538622096865717,2.0251256171705467,-2.8270315590996105,-1.2457278401762213,1.4153909726594032,-0.405460837920272,-1.4083049854222047,-2.6043608589864755,1.5932345657176787,1.6574360660700114,-2.128766330296426,0.696222438271739
